year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,tide_variation,drowning,drowning_num
2016,8,8,0.791666667,0.961666667,0.072523148,0.320754717,0.198501311,0.185337243,0.654316441,0.231680072,0.132286996,0,0
2016,8,8,0.833333333,0.016944444,0.511666667,0.509433962,0.111202698,0.153079179,0.649178698,0.338918677,0.476083707,0,0
2016,8,8,0.875,0.0675,0.677828283,0.188679245,0.197588474,0.08493735,0.66594793,0.465035746,0.234678625,0,0
2016,8,8,0.916666667,0.057222222,0.579814815,0.273584906,0.368452604,0.06744868,0.660669564,0.580205541,0.198056801,0,0
2016,8,8,0.958333333,0.061666667,0.577384259,0.311320755,0.455676283,0.041642229,0.643212287,0.659852547,0.131539611,0,0
2016,8,8,1,0.0575,0.566226852,0.169811321,0.416710378,0.038709677,0.651830436,0.699396783,0.023916293,0,0
2016,8,9,0.041666667,0.101388889,0.53962963,0.188679245,0.435369052,0.029325513,0.637356365,0.663132334,0.140508221,0,0
2016,8,9,0.083333333,0.086944444,0.541435185,0.132075472,0.282577744,0.032258064,0.62321376,0.57663092,0.40284006,0,0
2016,8,9,0.125,0.133333333,0.386226852,0.20754717,0.153091045,0.029912023,0.615258544,0.450848972,0.334080717,0,0
2016,8,9,0.166666667,0.144166667,0.143935185,0.283018868,0.236493068,0.036363637,0.611225693,0.324396783,0.218983558,0,0
2016,8,9,0.208333333,0.135555556,0.104953704,0.20754717,0.316073436,0.037536657,0.627578079,0.223748883,0.167414051,0,0
2016,8,9,0.25,0.475,0.062569444,0.113207547,0.340951667,0.046920821,0.623931939,0.19950849,0.054559043,0,0
2016,8,9,0.291666667,0.361666667,0.047152778,0.047169811,0.338104159,0.06744868,0.622219358,0.222855228,0.068759342,0,0
2016,8,9,0.333333333,0,0.042592593,0,0.245410266,0.068621701,0.621777402,0.307082216,0.322869955,0,0
2016,8,9,0.375,0.56,0.768611111,0.113207547,0.077781941,0.060997068,0.62442914,0.417895442,0.391629297,0,0
2016,8,9,0.416666667,0,0.651412037,0.018867925,0.198051705,0.040469208,0.633489246,0.517649687,0.18161435,0,0
2016,8,9,0.458333333,0.748333333,0.578171296,0.056603774,0.254702136,0.052199414,0.632660577,0.592716711,0.148729447,0,0
2016,8,9,0.5,0.657222222,0.568958333,0.216981132,0.303259648,0.064516129,0.64956541,0.637399464,0.038116592,0,0
2016,8,9,0.541666667,0.620555556,0.544513889,0.273584906,0.36230798,0.039882698,0.652051414,0.633713137,0.056801196,0,0
2016,8,9,0.583333333,0.588055556,0.556203704,0.311320755,0.333383289,0.051026393,0.64277033,0.58847185,0.076980568,0,0
2016,8,9,0.625,0.643888889,0.512083333,0.320754717,0.199025852,0.076832845,0.629180171,0.517873101,0.256352765,0,0
2016,8,9,0.666666667,0.661111111,0.224675926,0.226415094,0.142675159,0.071554252,0.627357101,0.431635389,0.211509716,0,0
2016,8,9,0.708333333,0.632777778,0.143148148,0.235849057,0.280779318,0.073900293,0.70956099,0.346514745,0.18161435,0,0
2016,8,9,0.75,0,0.098958333,0.037735849,0.28047958,0.06686217,0.654979376,0.302613941,0.020926756,0,0
2016,8,9,0.791666667,0.778055556,0.128541667,0.08490566,0.270213563,0.058064516,0.710334414,0.29836908,0.08819133,0,0
2016,8,9,0.833333333,0.935,0.156828704,0.066037736,0.181191457,0.053958945,0.720996612,0.355786416,0.109118087,0,0
2016,8,9,0.875,0.932222222,0.442662037,0.132075472,0.05934807,0.045161291,0.70348409,0.444928508,0.158445441,0,0
2016,8,9,0.916666667,0,0.607314815,0.018867925,0.184713376,0.035777126,0.71138406,0.533623771,0.128550075,0,0
2016,8,9,0.958333333,0,0.57650463,0.018867925,0.276208318,0.038709677,0.713483353,0.611342364,0.091928251,0,0
2016,8,9,1,0,0.569212963,0.018867925,0.260621956,0.033431085,0.684093253,0.651921359,0.045590433,0,0
2016,8,10,0.041666667,0.6425,0.582708333,0.254716981,0.315773698,0.035190616,0.667851356,0.649288006,0.058295964,0,0
2016,8,10,0.083333333,0,0.529537037,0.037735849,0.252529037,0.032844575,0.651719947,0.601653262,0.187593423,0,0
2016,8,10,0.125,0,0.477361111,0,0.240464593,0.038709677,0.661442988,0.526921358,0.206278027,0,0
2016,8,10,0.166666667,0,0.342222222,0,0.149718996,0.040469208,0.664205216,0.430071492,0.304185351,0,0
2016,8,10,0.208333333,0.413611111,0.152037037,0.075471698,0.218134133,0.051026393,0.659951385,0.337913315,0.339312407,0,0
2016,8,10,0.25,0.435555556,0.08712963,0.160377358,0.289022106,0.06627566,0.638626989,0.261394102,0.051569507,0,0
2016,8,10,0.291666667,0.449166667,0.064490741,0.122641509,0.275533908,0.070381232,0.638626989,0.2532395,0.055306428,0,0
2016,8,10,0.333333333,0.456944444,0.192569444,0.056603774,0.281303859,0.080351906,0.657189157,0.289320822,0.117339312,0,0
2016,8,10,0.375,0,0.968958333,0.028301887,0.267815661,0.078592376,0.695307896,0.357685433,0.186098655,0,0
2016,8,10,0.416666667,0.532222222,0.942916667,0.056603774,0.118995879,0.077419355,0.706412051,0.440013405,0.153961136,0,0
2016,8,10,0.458333333,0.646944444,0.596990741,0.122641509,0.063319595,0.063343109,0.705141426,0.510277033,0.118834081,0,0
2016,8,10,0.5,0.665277778,0.552430556,0.150943396,0.209216935,0.057478006,0.696412787,0.561327078,0.076233184,0,0
2016,8,10,0.541666667,0.678611111,0.586875,0.198113208,0.303184713,0.056304985,0.695197408,0.591041108,0.158445441,0,0
2016,8,10,0.583333333,0.6925,0.552939815,0.216981132,0.266242038,0.065102639,0.661719211,0.591487936,0.121076233,0,0
2016,8,10,0.625,0.722222222,0.489907408,0.245283019,0.254477332,0.072140762,0.714477755,0.55875782,0.169656203,0,0
2016,8,10,0.666666667,0.768055556,0.425902778,0.179245283,0.099437992,0.085043988,0.706191073,0.492515639,0.12406577,0,0
2016,8,10,0.708333333,0.800277778,0.245625,0.20754717,0.194604721,0.095601173,0.738398645,0.416108132,0.179372197,0,0
2016,8,10,0.75,0.842222222,0.180138889,0.386792453,0.278456351,0.112023461,0.726963023,0.355227882,0.142750374,0,0
2016,8,10,0.791666667,0.957777778,0.155694444,0.349056604,0.209366804,0.121994135,0.710886859,0.325737265,0.03064275,0,0
2016,8,10,0.833333333,0.968333333,0.123958333,0.132075472,0.147545897,0.107917888,0.700500884,0.331322609,0.054559043,0,0
2016,8,10,0.875,0.920833333,0.318148148,0.132075472,0.064593481,0.083284457,0.698898792,0.381590706,0.236920777,0,0
2016,8,10,0.916666667,0.029722222,0.686180556,0.235849057,0.088797302,0.060410557,0.699285504,0.449396783,0.174887892,0,0
2016,8,10,0.958333333,0.050555556,0.625717593,0.141509434,0.193330835,0.055131965,0.699175015,0.511170688,0.162182362,0,0
2016,8,10,1,0.124722222,0.623773148,0.235849057,0.206744099,0.058651026,0.698622569,0.558199285,0.056801196,0,0
2016,8,11,0.041666667,0.096666667,0.589675926,0.179245283,0.286998876,0.06627566,0.687186948,0.583033007,0.065022422,0,0
2016,8,11,0.083333333,0.099444444,0.599722222,0.141509434,0.315249157,0.073313783,0.676690483,0.570822163,0.0754858,0,0
2016,8,11,0.125,0.153333333,0.524282408,0.20754717,0.206294492,0.057478006,0.664978639,0.539320822,0.132286996,0,0
2016,8,11,0.166666667,0.144444444,0.444212963,0.20754717,0.161783439,0.054545455,0.658459782,0.478663986,0.206278027,0,0
2016,8,11,0.208333333,0.148055556,0.292592592,0.132075472,0.13660547,0.059824047,0.656802446,0.417113494,0.301195815,0,0
2016,8,11,0.25,0.144444444,0.163796296,0.132075472,0.188984638,0.059824047,0.650559811,0.347631814,0.065022422,0,0
2016,8,11,0.291666667,0.205555556,0.121689815,0.169811321,0.243761708,0.077419355,0.65199617,0.314231457,0.019431988,0,0
2016,8,11,0.333333333,0.126388889,0.061717172,0.150943396,0.224237883,0.071500933,0.65865565,0.309651475,0.069506726,0,0
2016,8,11,0.375,0.105833333,0.807268519,0.169811321,0.162757587,0.085630499,0.660338097,0.33489723,0.060538117,0,0
2016,8,11,0.416666667,0.021666667,0.883101852,0.08490566,0.12409142,0.08973607,0.66365277,0.389410188,0.19955157,0,0
2016,8,11,0.458333333,0.006111111,0.725300926,0.169811321,0.107830648,0.069794722,0.657852092,0.446827525,0.180119581,0,0
2016,8,11,0.5,0.955555556,0.617893519,0.094339623,0.188310228,0.070381232,0.670447849,0.50893655,0.102391629,0,0
2016,8,11,0.541666667,0.818611111,0.578333333,0.179245283,0.226901461,0.065102639,0.695694609,0.55373101,0.055306428,0,0
2016,8,11,0.583333333,0.826388889,0.569027778,0.29245283,0.306257025,0.099706745,0.695418386,0.57987042,0.095665172,0,0
2016,8,11,0.625,0.843888889,0.555902778,0.396226415,0.235069314,0.13431085,0.707793165,0.580349434,0.036621824,0,0
2016,8,11,0.666666667,0.901944444,0.47162037,0.330188679,0.237242413,0.163049854,0.720388922,0.551161752,0.124813154,0,0
2016,8,11,0.708333333,0.861111111,0.436319444,0.358490566,0.194230049,0.163049854,0.704533736,0.507596068,0.142750374,0,0
2016,8,11,0.75,0.904444444,0.315416667,0.330188679,0.156912701,0.158944281,0.707793165,0.45487042,0.100896861,1,1
2016,8,11,0.791666667,0.979166667,0.224560185,0.245283019,0.187785687,0.15542522,0.719836476,0.404825737,0.115844544,0,0
2016,8,11,0.833333333,0.918333333,0.180092593,0.20754717,0.147995504,0.135483871,0.705472894,0.36461126,0.033632287,0,0
2016,8,11,0.875,0.958888889,0.122615741,0.283018868,0.089396778,0.13372434,0.688236594,0.364946381,0.035874439,0,0
2016,8,11,0.916666667,0.020555556,0.527986111,0.424528302,0.052154365,0.113196481,0.685971568,0.394101877,0.071001495,0,0
2016,8,11,0.958333333,0.059166667,0.709907407,0.273584906,0.130236043,0.076246334,0.699064526,0.434874888,0.140508221,0,0
2016,8,11,1,0.071388889,0.663888889,0.169811321,0.180142375,0.065689149,0.695418386,0.486148347,0.078475336,0,0
2016,8,12,0.041666667,0.072222222,0.620439815,0.226415094,0.195803672,0.051026393,0.681275781,0.534467982,0.095665172,0,0
2016,8,12,0.083333333,0.059444444,0.617708333,0.264150943,0.220756838,0.040469208,0.664647171,0.556300268,0.032137519,0,0
2016,8,12,0.125,0.123055556,0.603194444,0.273584906,0.280329711,0.039296187,0.666746465,0.554624665,0.028400598,0,0
2016,8,12,0.166666667,0.139444444,0.601388889,0.160377358,0.202322967,0.032844575,0.668293312,0.536416443,0.033632287,0,0
2016,8,12,0.208333333,0.142777778,0.616087963,0.150943396,0.057399775,0.029325513,0.657023424,0.491957105,0.082959641,0,0
2016,8,12,0.25,0.15,0.084791667,0.122641509,0.061521169,0.046920821,0.651333235,0.439008043,0.117339312,0,0
2016,8,12,0.291666667,0.145555556,0.109074074,0.141509434,0.164780817,0.065102639,0.649675899,0.391979446,0.08819133,0,0
2016,8,12,0.333333333,0.102777778,0.087962963,0.150943396,0.200974148,0.072140762,0.652217148,0.360589812,0.05754858,0,0
2016,8,12,0.375,0.128611111,0.580185185,0.179245283,0.185912327,0.06744868,0.658901739,0.34349866,0.034379671,0,0
2016,8,12,0.416666667,0.067777778,0.952083333,0.122641509,0.20659423,0.059824047,0.668956246,0.35924933,0.150224215,0,0
2016,8,12,0.458333333,0.954722222,0.862685185,0.08490566,0.148744848,0.063343109,0.670668828,0.394772118,0.0754858,0,0
2016,8,12,0.5,0.983888889,0.705740741,0.20754717,0.052978644,0.057478006,0.691275044,0.439566577,0.092675635,0,0
2016,8,12,0.541666667,0.811111111,0.58349537,0.103773585,0.148445111,0.068621701,0.714974956,0.490504915,0.065769806,0,0
2016,8,12,0.583333333,0.844444444,0.57037037,0.349056604,0.163057325,0.081524926,0.716908515,0.535522788,0.05754858,0,0
2016,8,12,0.625,0.846388889,0.547291667,0.41509434,0.29112027,0.11143695,0.719670742,0.560098302,0.03961136,0,0
2016,8,12,0.666666667,0.834722222,0.54900463,0.41509434,0.252154365,0.130791789,0.740442693,0.573168007,0.046337818,0,0
2016,8,12,0.708333333,0.866388889,0.473125,0.339622642,0.19797677,0.191788856,0.722653948,0.56769437,0.14573991,0,0
2016,8,12,0.75,0.881944444,0.418333333,0.273584906,0.164481079,0.167155425,0.715914114,0.536863271,0.111360239,1,2
2016,8,12,0.791666667,0.924722222,0.350856481,0.301886792,0.147396028,0.144868035,0.725802887,0.498436104,0.166666667,0,0
2016,8,12,0.833333333,0.974722222,0.236481481,0.20754717,0.143649307,0.103812317,0.705970095,0.445822163,0.173393124,0,0
2016,8,12,0.875,0.0025,0.147916667,0.188679245,0.145747471,0.093255132,0.693484826,0.399016979,0.111360239,0,0
2016,8,12,0.916666667,0.019444444,0.11537037,0.301886792,0.092094417,0.093841642,0.700114172,0.379133155,0.062032885,0,0
2016,8,12,0.958333333,0.032777778,0.483634259,0.349056604,0.064443612,0.076832845,0.698125368,0.382260947,0.032137519,0,0
2016,8,12,1,0.076388889,0.787291667,0.160377358,0.138478831,0.060997068,0.704423247,0.408847185,0.076980568,0,0
2016,8,13,0.041666667,0.078888889,0.76275463,0.179245283,0.147920569,0.056304985,0.693540071,0.447446491,0.072496263,0,0
2016,8,13,0.083333333,0.1375,0.742800926,0.150943396,0.147396028,0.04457478,0.687076459,0.493856122,0.146487294,0,0
2016,8,13,0.125,0.171666667,0.657569444,0.075471698,0.218059198,0.034017595,0.679231732,0.532283289,0.113602392,0,0
2016,8,13,0.166666667,0.176666667,0.58775463,0.094339623,0.189134507,0.028739003,0.664149971,0.544794459,0.080717489,0,0
2016,8,13,0.208333333,0.1675,0.563472222,0.08490566,0.201948295,0.035777126,0.662934591,0.539097408,0.029147982,0,0
2016,8,13,0.25,0.145,0.598125,0.160377358,0.166429374,0.055131965,0.674812169,0.512399464,0.082212257,0,0
2016,8,13,0.291666667,0.200277778,0.697523148,0.132075472,0.076433121,0.102639296,0.6623269,0.466041108,0.094917788,0,0
2016,8,13,0.333333333,0.133333333,0.494652778,0.169811321,0.052229299,0.090909091,0.660061874,0.416915859,0.110612855,0,0
2016,8,13,0.375,0.128888889,0.05375,0.160377358,0.104683402,0.06627566,0.671331762,0.373700673,0.062780269,0,0
2016,8,13,0.416666667,0.0875,0.128055556,0.113207547,0.109853878,0.068621701,0.686358279,0.353552279,0.139013453,0,0
2016,8,13,0.458333333,0.973055556,0.885069444,0.08490566,0.09704009,0.076246334,0.689230996,0.351764969,0.029895366,0,0
2016,8,13,0.5,0.765555556,0.889976852,0.056603774,0.035443987,0.072727273,0.682546405,0.377680965,0.07922272,0,0
2016,8,13,0.541666667,0.728055556,0.63412037,0.179245283,0.03956538,0.055131965,0.674756924,0.417448615,0.085201794,0,0
2016,8,13,0.583333333,0.713888889,0.573611111,0.216981132,0.144698389,0.096187684,0.696523277,0.467381591,0.05754858,0,0
2016,8,13,0.625,0.703333333,0.572569444,0.273584906,0.205620082,0.069794722,0.734862994,0.521112601,0.189835575,0,0
2016,8,13,0.666666667,0.73,0.571666667,0.226415094,0.249981266,0.095601173,0.734973483,0.566353887,0.082959641,0,0
2016,8,13,0.708333333,0.823611111,0.530069444,0.273584906,0.273360809,0.078592376,0.743260165,0.600983021,0.053064275,0,0
2016,8,13,0.75,0.805277778,0.500023148,0.198113208,0.196553016,0.073313783,0.726355333,0.612712243,0.056801196,0,0
2016,8,13,0.791666667,0.834444444,0.434768519,0.273584906,0.116223305,0.065689149,0.735636418,0.587801609,0.187593423,0,0
2016,8,13,0.833333333,0.938055556,0.325810185,0.198113208,0.101835894,0.054545455,0.728675604,0.530607685,0.100896861,0,0
2016,8,13,0.875,0.991388889,0.248819444,0.141509434,0.143724241,0.051612903,0.724145551,0.458221626,0.211509716,0,0
2016,8,13,0.916666667,0.9175,0.132037037,0.066037736,0.141551143,0.050439883,0.721162345,0.392761394,0.091928251,0,0
2016,8,13,0.958333333,0.938055556,0.128240741,0.094339623,0.107830648,0.051026393,0.742486742,0.35422252,0.098654709,0,0
2016,8,13,1,0.0625,0.546944444,0.056603774,0.08520045,0.065102639,0.743702121,0.34562109,0.023168909,0,0
2016,8,14,0.041666667,0.1,0.8125,0.094339623,0.098313975,0.054545455,0.74149234,0.368226168,0.186098655,0,0
2016,8,14,0.083333333,0.128055556,0.741550926,0.141509434,0.148445111,0.046334311,0.725416176,0.417560322,0.387892377,0,0
2016,8,14,0.125,0.138611111,0.708935185,0.094339623,0.128362683,0.038123167,0.715085445,0.487712243,0.100896861,0,0
2016,8,14,0.166666667,0.152777778,0.644699074,0.056603774,0.185537655,0.041642229,0.708124632,0.542001787,0.078475336,0,0
2016,8,14,0.208333333,0,0.644467593,0,0.169651555,0.040469208,0.708290366,0.576519214,0.034379671,0,0
2016,8,14,0.25,0.139444444,0.551041667,0.08490566,0.186961409,0.055718475,0.701440041,0.578753351,0.01793722,0,0
2016,8,14,0.291666667,0,0.589282408,0.009433962,0.183589359,0.078592376,0.687628904,0.547140304,0.056053812,0,0
2016,8,14,0.333333333,0.463333333,0.628935185,0.075471698,0.114949419,0.078005865,0.694534473,0.489276139,0.135276532,0,0
2016,8,14,0.375,0,0.58724537,0,0.031847134,0.065102639,0.691717001,0.417001787,0.085201794,0,0
2016,8,14,0.416666667,0,0.74787037,0.009433962,0.109179468,0.064516129,0.702268709,0.353440572,0.060538117,0,0
2016,8,14,0.458333333,0.673333333,0.166643519,0.141509434,0.145297864,0.06744868,0.729393783,0.316800715,0.041106129,0,0
2016,8,14,0.5,0.656944444,0.100138889,0.226415094,0.089396778,0.073313783,0.734531526,0.310656836,0.076233184,0,0
2016,8,14,0.541666667,0.696388889,0.43525463,0.179245283,0.029374297,0.075659824,0.783588686,0.343386953,0.059043348,0,0
2016,8,14,0.583333333,0.696388889,0.558333333,0.216981132,0.029224429,0.078005865,0.789776075,0.395665773,0.265321375,0,0
2016,8,14,0.625,0.778888889,0.581018519,0.169811321,0.15773698,0.086803519,0.793864172,0.469392315,0.130792227,0,0
2016,8,14,0.666666667,0.776388889,0.618032408,0.132075472,0.196253278,0.096774194,0.713704331,0.551720286,0.162929746,0,0
2016,8,14,0.708333333,0.797777778,0.587083333,0.169811321,0.276058449,0.083870968,0.760827932,0.623994638,0.174140508,0,0
2016,8,14,0.75,0.843055556,0.560601852,0.264150943,0.301386287,0.063343109,0.769777549,0.666778373,0.067264574,0,0
2016,8,14,0.791666667,0.836666667,0.578310185,0.254716981,0.203971525,0.057478006,0.736409841,0.671693477,0.02690583,0,0
2016,8,14,0.833333333,0.851111111,0.519837963,0.188679245,0.129936306,0.048680352,0.726355333,0.633489723,0.159940209,0,0
2016,8,14,0.875,0.864444444,0.39412037,0.150943396,0.08977145,0.048680352,0.746574838,0.545911528,0.162929746,0,0
2016,8,14,0.916666667,0.92,0.221691919,0.160377358,0.147804762,0.061263663,0.753395029,0.440013405,0.403587444,0,0
2016,8,14,0.958333333,0.988055556,0.130763889,0.075471698,0.17294867,0.071554252,0.739006335,0.346514745,0.226457399,0,0
2016,8,14,1,0,0.29287037,0.028301887,0.173548145,0.071554252,0.742486742,0.293622484,0.056801196,0,0
2016,8,15,0.041666667,0,0.951041667,0,0.201798426,0.06686217,0.747348262,0.298345273,0.092675635,0,0
2016,8,15,0.083333333,0.463611111,0.883148148,0.056603774,0.195953541,0.063343109,0.742431497,0.346067918,0.081464873,0,0
2016,8,15,0.125,0,0.901458333,0,0.134807044,0.072140762,0.737790955,0.420017873,0.214499253,0,0
2016,8,15,0.166666667,0,0.540138889,0.018867925,0.063244661,0.062756598,0.730719653,0.514075067,0.271300448,0,0
2016,8,15,0.208333333,0.001388889,0.582060185,0.122641509,0.162233046,0.070967742,0.732653212,0.587913316,0.085201794,0,0
2016,8,15,0.25,0.018611111,0.588912037,0.320754717,0.264593481,0.059824047,0.707295964,0.632707775,0.213004484,0,0
2016,8,15,0.291666667,0.085555556,0.58587963,0.094339623,0.318995878,0.085630499,0.705528138,0.64075067,0.087443946,0,0
2016,8,15,0.333333333,0.05,0.603171296,0.094339623,0.218508805,0.080938416,0.708842811,0.589477212,0.110612855,1,1
2016,8,15,0.375,0.064722222,0.48962963,0.094339623,0.085874859,0.06627566,0.698456836,0.509718499,0.189835575,0,0
2016,8,15,0.416666667,0.036111111,0.245462963,0.103773585,0.134132634,0.069794722,0.708621833,0.415884718,0.249626308,0,0
2016,8,15,0.458333333,0.729722222,0.154305556,0.094339623,0.218134133,0.082697947,0.712267973,0.336349419,0.174887892,0,0
2016,8,15,0.5,0.792777778,0.078819444,0.113207547,0.20861746,0.084457478,0.732487478,0.280607685,0.144245142,0,0
2016,8,15,0.541666667,0.818055556,0.387106481,0.349056604,0.131135257,0.122580645,0.740000737,0.282506702,0.094170404,0,0
2016,8,15,0.583333333,0.817777778,0.753796296,0.358490566,0.100562008,0.145454546,0.748121686,0.335679178,0.13303438,1,2
2016,8,15,0.625,0.797222222,0.478564815,0.245283019,0.042862495,0.153665689,0.750441957,0.411193029,0.275037369,0,0
2016,8,15,0.666666667,0.839722222,0.557592593,0.490566038,0.184713376,0.1771261,0.737625221,0.507037534,0.165919283,0,0
2016,8,15,0.708333333,0.9325,0.558703704,0.330188679,0.329486699,0.180645162,0.719339275,0.624776586,0.174887892,0,0
2016,8,15,0.75,0.988611111,0.557523148,0.349056604,0.391757212,0.176539589,0.700666618,0.70665773,0.108370703,0,0
2016,8,15,0.791666667,0.963888889,0.551898148,0.216981132,0.410266017,0.141348973,0.700224661,0.752904379,0.087443946,0,0
2016,8,15,0.833333333,0.993333333,0.534583333,0.160377358,0.345297864,0.092668622,0.70713023,0.747542448,0.053064275,0,0
2016,8,15,0.875,0,0.486365741,0.122641509,0.236268265,0.070967742,0.700279906,0.66689008,0.239910314,0,0
2016,8,15,0.916666667,0.986666667,0.257199074,0.122641509,0.17751967,0.062756598,0.685142899,0.553172475,0.360986547,0,0
2016,8,15,0.958333333,0.986944444,0.123257576,0.20754717,0.382744644,0.069581445,0.672818343,0.409070599,0.178624813,0,0
2016,8,15,1,0.003888889,0.086134259,0.150943396,0.368677407,0.074486803,0.680336624,0.297922252,0.11509716,0,0
2016,8,16,0.041666667,0.984166667,0.071736111,0.08490566,0.32341701,0.08797654,0.672436653,0.253406144,0.019431988,0,0
2016,8,16,0.083333333,0.979722222,0.275578704,0.047169811,0.252379168,0.086217009,0.668569535,0.272229669,0.136023916,0,0
2016,8,16,0.125,0.360833333,0.963838384,0.094339623,0.22088627,0.093894961,0.681677559,0.353552279,0.146487294,0,0
2016,8,16,0.166666667,0.406666667,0.572337963,0.08490566,0.115174223,0.093841642,0.690059665,0.465594281,0.221973094,0,0
2016,8,16,0.208333333,0.498055556,0.690833333,0.056603774,0.073170067,0.076619568,0.687161837,0.585008936,0.388639761,0,0
2016,8,16,0.25,0.416944444,0.569050926,0.216981132,0.217834395,0.086217009,0.680391868,0.676161751,0.147982063,0,0
2016,8,16,0.291666667,0,0.581064815,0.037735849,0.360809292,0.095014663,0.671718474,0.718945487,0.051569507,0,0
2016,8,16,0.333333333,0.055555556,0.577407408,0.094339623,0.333832896,0.102639296,0.67155274,0.716599643,0.177877429,0,0
2016,8,16,0.375,0,0.513611111,0.009433962,0.343124766,0.095601173,0.680060401,0.651362824,0.263079223,0,0
2016,8,16,0.416666667,0.645555556,0.478611111,0.047169811,0.228250281,0.107917888,0.684535209,0.530160858,0.184603886,0,0
2016,8,16,0.458333333,0.690833333,0.262523148,0.122641509,0.157512177,0.097360704,0.687849882,0.408623771,0.245889387,0,0
2016,8,16,0.5,0.81,0.146157407,0.08490566,0.234844511,0.104985338,0.70166102,0.297252011,0.165919283,0,0
2016,8,16,0.541666667,0.742222222,0.102662037,0.094339623,0.24158861,0.109677419,0.70591485,0.247542449,0.050074738,0,0
2016,8,16,0.583333333,0.711388889,0.122337963,0.20754717,0.150618209,0.11143695,0.724200796,0.266938825,0.129297459,0,0
2016,8,16,0.625,0.7125,0.307453704,0.179245283,0.047583365,0.122580645,0.736575575,0.335200164,0.325859492,0,0
2016,8,16,0.666666667,0.8,0.563333333,0.188679245,0.130086175,0.130791789,0.737790955,0.458333333,0.342301943,0,0
2016,8,16,0.708333333,0.846944444,0.594791667,0.29245283,0.239340577,0.144281525,0.728344137,0.585902592,0.227204783,0,0
2016,8,16,0.75,0.909166667,0.566111111,0.20754717,0.398576246,0.1542522,0.7206099,0.715817694,0.171150972,0,0
2016,8,16,0.791666667,0.968055556,0.581875,0.311320755,0.46931435,0.145454546,0.709450501,0.796805183,0.188340807,0,0
2016,8,16,0.833333333,0.023611111,0.548425926,0.386792453,0.414012739,0.115542522,0.699672216,0.837131367,0.042600897,0,0
2016,8,16,0.875,0.026388889,0.521458333,0.29245283,0.369876358,0.093255132,0.687628904,0.807975871,0.313901345,0,0
2016,8,16,0.916666667,0.061666667,0.417824074,0.141509434,0.155863619,0.104985338,0.670447849,0.697050938,0.465620329,0,0
2016,8,16,0.958333333,0.141944444,0.175138889,0.188679245,0.228550019,0.095014663,0.669784915,0.541331546,0.262331839,0,0
2016,8,16,1,0.078611111,0.095462963,0.150943396,0.416860247,0.094428153,0.676193282,0.369191242,0.213751868,0,0
2016,8,17,0.041666667,0.388888889,0.059236111,0.094339623,0.434469839,0.108504399,0.659509428,0.244396343,0.104633782,0,0
2016,8,17,0.083333333,0.573333333,0.03275463,0.179245283,0.382840015,0.109677419,0.653708751,0.203753351,0.078475336,0,0
2016,8,17,0.125,0,0.091365741,0.009433962,0.331734732,0.101466276,0.650946524,0.250223414,0.210014948,0,0
2016,8,17,0.166666667,0,0.825393519,0.028301887,0.265492694,0.116715542,0.663155569,0.365951743,0.50896861,0,0
2016,8,17,0.208333333,0,0.797986111,0.009433962,0.115923567,0.102052786,0.673320566,0.507037534,0.417040359,0,0
2016,8,17,0.25,0,0.663078704,0,0.08909704,0.095601173,0.669508692,0.642649687,0.195814649,0,0
2016,8,17,0.291666667,0.165,0.570416667,0.103773585,0.235593855,0.102052786,0.665254862,0.73458445,0.266816143,0,0
2016,8,17,0.333333333,0,0.557986111,0,0.412963657,0.106158358,0.67337581,0.778820375,0.073991031,0,0
2016,8,17,0.375,0.149166667,0.544305556,0.066037736,0.468789809,0.092082111,0.671939452,0.741733691,0.091928251,0,0
2016,8,17,0.416666667,0,0.519050926,0.028301887,0.329786437,0.094428153,0.665033884,0.621537086,0.208520179,0,0
2016,8,17,0.458333333,0.627777778,0.393796296,0.075471698,0.16043462,0.092082111,0.669453447,0.471514745,0.366218236,0,0
2016,8,17,0.5,0.69,0.153263889,0.132075472,0.240164856,0.100879765,0.665033884,0.316577301,0.205530643,0,0
2016,8,17,0.541666667,0.671944444,0.098101852,0.150943396,0.344623454,0.08973607,0.678679287,0.205428954,0.156950673,0,0
2016,8,17,0.583333333,0.703333333,0.050648148,0.198113208,0.312401648,0.077419355,0.674480702,0.171358356,0.017189836,0,0
2016,8,17,0.625,0.686388889,0.573240741,0.20754717,0.251779693,0.083870968,0.71320713,0.209785523,0.135276532,0,0
2016,8,17,0.666666667,0.800277778,0.880925926,0.122641509,0.193480704,0.086217009,0.75071818,0.322832887,0.485052317,0,0
2016,8,17,0.708333333,0.836944444,0.758125,0.330188679,0.144623454,0.078592376,0.761214644,0.463806971,0.29671151,0,0
2016,8,17,0.75,0.924722222,0.606064815,0.254716981,0.261521169,0.082111437,0.708400854,0.623882931,0.366218236,0,0
2016,8,17,0.791666667,0.985833333,0.58212963,0.188679245,0.475458973,0.06627566,0.699948438,0.758489723,0.121823617,0,0
2016,8,17,0.833333333,0.018055556,0.563101852,0.179245283,0.489846384,0.042815249,0.695970831,0.841711349,0.091180867,0,0
2016,8,17,0.875,0.029722222,0.539583333,0.122641509,0.504158861,0.029912023,0.680391868,0.858355675,0.091928251,0,0
