year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,tide_variation,drifting,drifting_num
2016,8,4,0.583333333,0.709444444,0.130833333,0.198113208,0.375300336,0.056338028,0.612574062,0.173333333,0.44518028,0,0
2016,8,4,0.625,0.711944444,0.088194444,0.245283019,0.443056223,0.070422535,0.683015142,0.053333333,0.202354673,0,0
2016,8,4,0.666666667,0.800277778,0.091388889,0.254716981,0.394521864,0.077464789,0.649111257,0.053333333,0.075055188,0,0
2016,8,4,0.708333333,0.826111111,0.078888889,0.141509434,0.194137434,0.091549296,0.659644503,0.126666667,0.300220751,1,7
2016,8,4,0.75,0.950277778,0.651388889,0.226415094,0.049975973,0.105633803,0.667544437,0.28,0.329654157,1,1
2016,8,4,0.791666667,0.940277778,0.602083333,0.245283019,0.307063912,0.102112676,0.669519421,0.46,0.364238411,0,0
2016,8,4,0.833333333,0.984166667,0.561666667,0.08490566,0.49735704,0.080985915,0.658657011,0.613333333,0.398822664,0,0
2016,8,4,0.875,0.009444444,0.565555556,0.188679245,0.576165305,0.063380282,0.629361422,0.746666667,0.319352465,0,0
2016,8,4,0.916666667,0.020833333,0.554166667,0.29245283,0.533877943,0.042253521,0.610928242,0.8,0.072847682,0,0
2016,8,4,0.958333333,0.013055556,0.514305556,0.358490566,0.506006728,0.049295775,0.595786702,0.753333333,0.266372333,0,0
2016,8,4,1,0.051388889,0.498472222,0.405660377,0.305141759,0.063380282,0.599078341,0.63,0.616629875,0,0
2016,8,5,0.041666667,0.112777778,0.208888889,0.29245283,0.237385872,0.056338028,0.594470046,0.433333333,0.512877116,0,0
2016,8,5,0.083333333,0.581944444,0.098194444,0.20754717,0.493993272,0.049295775,0.593482554,0.22,0.422369389,0,0
2016,8,5,0.125,0.499166667,0.060277778,0.08490566,0.589139837,0.049295775,0.588215932,0.073333333,0.235467255,0,0
2016,8,5,0.166666667,0.119166667,0.042916667,0.056603774,0.570879385,0.042253521,0.588874259,0.02,0.078734364,0,0
2016,8,5,0.208333333,0,0.021111111,0.018867925,0.446900529,0.052816901,0.588545095,0.07,0.189845475,0,0
2016,8,5,0.25,0.568888889,0.981944444,0.056603774,0.271023546,0.063380282,0.598090849,0.216666667,0.607799853,0,0
2016,8,5,0.291666667,0,0.866527778,0.009433962,0.099471408,0.070422535,0.599407505,0.393333333,0.373804268,0,0
2016,8,5,0.333333333,0,0.660694444,0.037735849,0.18981259,0.077464789,0.604344964,0.513333333,0.214128035,0,0
2016,8,5,0.375,0.479444444,0.591944444,0.179245283,0.452186449,0.063380282,0.597103357,0.63,0.226637233,0,0
2016,8,5,0.416666667,0.526666667,0.561666667,0.056603774,0.511773186,0.056338028,0.611915734,0.68,0.070640177,0,0
2016,8,5,0.458333333,0.575833333,0.5575,0.235849057,0.555982701,0.049295775,0.591507571,0.66,0.125827815,0,0
2016,8,5,0.5,0.6325,0.535555556,0.330188679,0.505045651,0.049295775,0.597103357,0.58,0.331861663,1,1
2016,8,5,0.541666667,0.635833333,0.424166667,0.29245283,0.200384431,0.077464789,0.598749177,0.45,0.592347314,0,0
2016,8,5,0.583333333,0.626111111,0.152361111,0.264150943,0.289764536,0.077464789,0.593811718,0.286666667,0.296541575,1,2
2016,8,5,0.625,0.626666667,0.090972222,0.283018868,0.455069678,0.063380282,0.591178407,0.123333333,0.375275938,1,1
2016,8,5,0.666666667,0.678611111,0.079027778,0.179245283,0.480538203,0.077464789,0.68959842,0.056666667,0.061074319,1,3
2016,8,5,0.708333333,0.724166667,0.087777778,0.141509434,0.352234503,0.063380282,0.670177749,0.08,0.118469463,1,2
2016,8,5,0.75,0.946111111,0.105,0.179245283,0.18981259,0.049295775,0.636603028,0.186666667,0.44518028,1,2
2016,8,5,0.791666667,0.820833333,0.562777778,0.160377358,0.130225853,0.028169014,0.645819618,0.343333333,0.278881531,0,0
2016,8,5,0.833333333,0.8725,0.593333333,0.150943396,0.371936569,0.031690141,0.670506912,0.516666667,0.38263429,0,0
2016,8,5,0.875,0.849166667,0.563472222,0.056603774,0.531475252,0.014084507,0.676761027,0.7,0.631346578,0,0
2016,8,5,0.916666667,0.04,0.563194444,0.179245283,0.514175877,0.014084507,0.634957209,0.766666667,0.088300221,0,0
2016,8,5,0.958333333,0.009722222,0.550416667,0.150943396,0.574723691,0.014084507,0.605332456,0.766666667,0.096394408,0,0
2016,8,5,1,0.996944444,0.514722222,0.141509434,0.402210476,0.014084507,0.601053325,0.68,0.410596026,0,0
2016,8,6,0.041666667,0.007222222,0.406527778,0.056603774,0.233541567,0.024647887,0.606978275,0.526666667,0.349521707,0,0
2016,8,6,0.083333333,0,0.153888889,0,0.330610284,0.028169014,0.604344964,0.34,0.581309787,0,0
2016,8,6,0.125,0,0.084861111,0,0.538683325,0.028169014,0.602040816,0.153333333,0.327446652,0,0
2016,8,6,0.166666667,0.386111111,0.055694444,0.141509434,0.575684767,0.028169014,0.624094799,0.053333333,0.094186902,0,0
2016,8,6,0.208333333,0,0.036111111,0,0.499759731,0.021126761,0.614549045,0.056666667,0.111111111,0,0
2016,8,6,0.25,0.176388889,0.025972222,0.113207547,0.40365209,0.042253521,0.603028308,0.16,0.420161884,0,0
2016,8,6,0.291666667,0.4575,0.962083333,0.094339623,0.120134551,0.070422535,0.605990783,0.3,0.223693893,0,0
2016,8,6,0.333333333,0.481388889,0.6725,0.113207547,0.108601634,0.059859155,0.605332456,0.44,0.245768948,0,0
2016,8,6,0.375,0,0.617916667,0.028301887,0.312349832,0.049295775,0.606319947,0.56,0.228108904,0,0
2016,8,6,0.416666667,0,0.571111111,0.018867925,0.556943777,0.028169014,0.617840685,0.653333333,0.163355408,0,0
2016,8,6,0.458333333,0.568611111,0.559305556,0.160377358,0.537241711,0.038732394,0.618499013,0.686666667,0.054451803,0,0
2016,8,6,0.5,0.668055556,0.551527778,0.169811321,0.536280634,0.042253521,0.602040816,0.646666667,0.272259014,0,0
2016,8,6,0.541666667,0.681388889,0.512916667,0.235849057,0.358962037,0.042253521,0.608953259,0.53,0.420897719,0,0
2016,8,6,0.583333333,0.686944444,0.27625,0.330188679,0.185487746,0.045774648,0.607636603,0.373333333,0.311994113,0,0
2016,8,6,0.625,0.754444444,0.121666667,0.122641509,0.374819798,0.056338028,0.603028308,0.216666667,0.248712288,0,0
2016,8,6,0.666666667,0.716666667,0.079722222,0.122641509,0.463719366,0.059859155,0.694206715,0.126666667,0.107431935,0,0
2016,8,6,0.708333333,0.829722222,0.08375,0.349056604,0.410379625,0.056338028,0.699144174,0.1,0.061810155,0,0
2016,8,6,0.75,0.846944444,0.077361111,0.150943396,0.247477174,0.077464789,0.672152732,0.163333333,0.159676233,1,1
2016,8,6,0.791666667,0.851666667,0.189027778,0.264150943,0.091782797,0.056338028,0.642527979,0.283333333,0.545989698,1,2
2016,8,6,0.833333333,0.930833333,0.617222222,0.264150943,0.20326766,0.042253521,0.679065174,0.44,0.406181015,0,0
2016,8,6,0.875,0.989722222,0.574027778,0.066037736,0.438250841,0.017605634,0.6879526,0.61,0.430463576,0,0
2016,8,6,0.916666667,0,0.566111111,0.018867925,0.566074003,0.007042254,0.652073733,0.713333333,0.27593819,0,0
2016,8,6,0.958333333,0.786944444,0.551805556,0.103773585,0.490148967,0.007042254,0.638248848,0.773333333,0.089036056,0,0
2016,8,6,1,0,0.545833333,0,0.525228256,0.014084507,0.608953259,0.726666667,0.154525386,0,0
2016,8,7,0.041666667,0,0.526111111,0,0.344545891,0.007042254,0.613890718,0.613333333,0.480500368,0,0
2016,8,7,0.083333333,0,0.290416667,0,0.207111965,0.014084507,0.614549045,0.446666667,0.442972774,0,0
2016,8,7,0.125,0.562777778,0.1125,0.094339623,0.399807785,0.028169014,0.606978275,0.25,0.332597498,0,0
2016,8,7,0.166666667,0.591111111,0.076527778,0.08490566,0.508889957,0.035211268,0.627057275,0.12,0.364238411,0,0
2016,8,7,0.208333333,0,0.044444444,0.037735849,0.503604037,0.042253521,0.619815668,0.08,0.091979397,0,0
2016,8,7,0.25,0,0.04375,0,0.423834695,0.045774648,0.608294931,0.126666667,0.161147903,0,0
2016,8,7,0.291666667,0.453611111,0.018611111,0.094339623,0.269581932,0.063380282,0.612244898,0.246666667,0.266372333,0,0
2016,8,7,0.333333333,0,0.846805556,0.009433962,0.069678039,0.059859155,0.617182357,0.406666667,0.303164091,0,0
2016,8,7,0.375,0,0.635555556,0.009433962,0.207111965,0.049295775,0.621461488,0.523333333,0.139072848,0,0
2016,8,7,0.416666667,0,0.584444444,0.018867925,0.371456031,0.028169014,0.621461488,0.626666667,0.344370861,0,0
2016,8,7,0.458333333,0.778333333,0.570833333,0.066037736,0.499279193,0.028169014,0.628044766,0.68,0.169977925,1,1
2016,8,7,0.5,0.739444444,0.550972222,0.141509434,0.515136953,0.035211268,0.619815668,0.666666667,0.130242826,0,0
2016,8,7,0.541666667,0.695833333,0.546388889,0.122641509,0.432484383,0.035211268,0.605332456,0.606666667,0.220014717,0,0
2016,8,7,0.583333333,0.699722222,0.469027778,0.188679245,0.230177799,0.035211268,0.618169849,0.476666667,0.42384106,0,0
2016,8,7,0.625,0.754166667,0.171111111,0.160377358,0.287361845,0.049295775,0.602699144,0.326666667,0.317880795,1,1
2016,8,7,0.666666667,0.786388889,0.130416667,0.198113208,0.405093705,0.056338028,0.686965109,0.2,0.373804268,1,6
2016,8,7,0.708333333,0.861944444,0.094166667,0.226415094,0.418548775,0.056338028,0.687623436,0.14,0.058866814,1,1
2016,8,7,0.75,0.906666667,0.085277778,0.20754717,0.332051898,0.056338028,0.665898618,0.146666667,0.137601177,0,0
2016,8,7,0.791666667,0.899166667,0.078055556,0.150943396,0.173954829,0.059859155,0.660631995,0.246666667,0.178072112,0,0
2016,8,7,0.833333333,0.900277778,0.690972222,0.141509434,0.099951946,0.042253521,0.670506912,0.373333333,0.186902134,0,0
2016,8,7,0.875,0.901388889,0.616666667,0.188679245,0.305141759,0.021126761,0.681698486,0.51,0.217071376,0,0
2016,8,7,0.916666667,0.0175,0.556527778,0.122641509,0.483421432,0.014084507,0.670836076,0.63,0.161883738,0,0
2016,8,7,0.958333333,0,0.572916667,0,0.544930322,0.01056338,0.652073733,0.713333333,0.162619573,0,0
2016,8,7,1,0.016388889,0.547361111,0.462264151,0.48390197,0.007042254,0.63759052,0.713333333,0.064753495,0,0
2016,8,8,0.041666667,0,0.543611111,0.009433962,0.386352715,0.007042254,0.613890718,0.666666667,0.348050037,0,0
2016,8,8,0.083333333,0.1125,0.484722222,0.20754717,0.281114849,0.007042254,0.616524029,0.526666667,0.325239146,0,0
2016,8,8,0.125,0.108333333,0.206805556,0.169811321,0.21912542,0.021126761,0.615865701,0.36,0.439293598,0,0
2016,8,8,0.166666667,0.195,0.098888889,0.094339623,0.380586257,0.031690141,0.611257406,0.21,0.225901398,0,0
2016,8,8,0.208333333,0.108888889,0.068055556,0.216981132,0.405093705,0.035211268,0.627715602,0.14,0.064753495,0,0
2016,8,8,0.25,0.160833333,0.053333333,0.226415094,0.41182124,0.049295775,0.616853193,0.153333333,0.178807947,0,0
2016,8,8,0.291666667,0.199722222,0.055416667,0.141509434,0.308024988,0.049295775,0.622778144,0.213333333,0.244297277,0,0
2016,8,8,0.333333333,0.265833333,0.054583333,0.103773585,0.142719846,0.045774648,0.622778144,0.34,0.206033848,0,0
2016,8,8,0.375,0.098333333,0.667361111,0.094339623,0.126862086,0.042253521,0.626398947,0.466666667,0.25607064,0,0
2016,8,8,0.416666667,0.017777778,0.594444444,0.056603774,0.276309467,0.049295775,0.62837393,0.563333333,0.176600442,0,0
2016,8,8,0.458333333,0.972222222,0.572222222,0.094339623,0.35031235,0.028169014,0.643515471,0.626666667,0.054451803,0,0
2016,8,8,0.5,0.896666667,0.555833333,0.122641509,0.428159539,0.024647887,0.636603028,0.653333333,0.040470935,0,0
2016,8,8,0.541666667,0.88,0.555833333,0.188679245,0.461797213,0.038732394,0.622778144,0.61,0.100809419,0,0
2016,8,8,0.583333333,0.8175,0.534722222,0.273584906,0.301297453,0.066901408,0.6359447,0.536666667,0.189845475,0,0
2016,8,8,0.625,0.837222222,0.346666667,0.443396226,0.147525228,0.091549296,0.634957209,0.426666667,0.337748344,0,0
2016,8,8,0.666666667,0.896111111,0.15875,0.349056604,0.308505526,0.126760563,0.624423963,0.303333333,0.231788079,1,1
2016,8,8,0.708333333,0.886111111,0.136527778,0.367924528,0.329168669,0.154929577,0.677090191,0.206666667,0.239146431,1,3
2016,8,8,0.75,0.907222222,0.114444444,0.29245283,0.302739068,0.183098592,0.668531929,0.186666667,0.061810155,0,0
2016,8,8,0.791666667,0.961666667,0.070277778,0.320754717,0.212878424,0.176056338,0.648782093,0.233333333,0.145695364,0,0
2016,8,8,0.833333333,0.016944444,0.783055556,0.509433962,0.116290245,0.144366197,0.643515471,0.313333333,0.484179544,0,0
2016,8,8,0.875,0.0675,0.663611111,0.188679245,0.20326766,0.077464789,0.661619487,0.44,0.246504783,0,0
2016,8,8,0.916666667,0.057222222,0.57375,0.273584906,0.419990389,0.049295775,0.657669519,0.573333333,0.210448859,0,0
2016,8,8,0.958333333,0.061666667,0.576805556,0.311320755,0.490148967,0.035211268,0.636603028,0.66,0.144959529,0,0
2016,8,8,1,0.0575,0.564583333,0.169811321,0.432964921,0.028169014,0.648782093,0.693333333,0.038999264,0,0
2016,8,9,0.041666667,0.101388889,0.539861111,0.188679245,0.462758289,0.021126761,0.625411455,0.66,0.153789551,0,0
2016,8,9,0.083333333,0.086944444,0.544166667,0.132075472,0.316194137,0.024647887,0.617840685,0.566666667,0.412067697,0,0
2016,8,9,0.125,0.133333333,0.405,0.20754717,0.162902451,0.021126761,0.61158657,0.44,0.344370861,0,0
2016,8,9,0.166666667,0.144166667,0.131805556,0.283018868,0.249399327,0.028169014,0.606978275,0.323333333,0.231052244,0,0
2016,8,9,0.208333333,0.135555556,0.105138889,0.20754717,0.340701586,0.028169014,0.630348914,0.22,0.180279617,0,0
2016,8,9,0.25,0.475,0.061666667,0.113207547,0.372417107,0.035211268,0.619815668,0.196666667,0.069168506,0,0
2016,8,9,0.291666667,0.361666667,0.048055556,0.047169811,0.358000961,0.063380282,0.618828176,0.22,0.083149375,0,0
2016,8,9,0.333333333,0,0.046666667,0,0.269101394,0.056338028,0.616524029,0.306666667,0.333333333,0,0
2016,8,9,0.375,0.56,0.784583333,0.113207547,0.090341182,0.056338028,0.619815668,0.426666667,0.401030169,0,0
2016,8,9,0.416666667,0,0.648888889,0.018867925,0.228255646,0.031690141,0.629690586,0.513333333,0.194260486,0,0
2016,8,9,0.458333333,0.748333333,0.576666667,0.056603774,0.272945699,0.045774648,0.628044766,0.593333333,0.161883738,0,0
2016,8,9,0.5,0.657222222,0.562361111,0.216981132,0.329649207,0.049295775,0.641540487,0.633333333,0.052980132,0,0
2016,8,9,0.541666667,0.620555556,0.552222222,0.273584906,0.388274868,0.028169014,0.64516129,0.626666667,0.071376012,0,0
2016,8,9,0.583333333,0.588055556,0.55875,0.311320755,0.354156655,0.038732394,0.634628045,0.583333333,0.091243561,0,0
2016,8,9,0.625,0.643888889,0.532638889,0.320754717,0.214320038,0.063380282,0.625082291,0.506666667,0.267844003,0,0
2016,8,9,0.666666667,0.661111111,0.207916667,0.226415094,0.160019222,0.063380282,0.619486504,0.433333333,0.223693893,0,0
2016,8,9,0.708333333,0.632777778,0.142222222,0.235849057,0.314752523,0.063380282,0.707044108,0.34,0.194260486,1,1
2016,8,9,0.75,0,0.105,0.037735849,0.30225853,0.056338028,0.652732061,0.3,0.036055923,1,1
2016,8,9,0.791666667,0.778055556,0.145833333,0.08490566,0.296972609,0.049295775,0.732718894,0.293333333,0.102281089,0,0
2016,8,9,0.833333333,0.935,0.155972222,0.066037736,0.190773667,0.045774648,0.714285714,0.35,0.122884474,0,0
2016,8,9,0.875,0.932222222,0.445138889,0.132075472,0.065353196,0.035211268,0.69716919,0.436666667,0.171449595,0,0
2016,8,9,0.916666667,0,0.605555556,0.018867925,0.217203268,0.028169014,0.707373272,0.533333333,0.142016188,0,0
2016,8,9,0.958333333,0,0.576805556,0.018867925,0.293128304,0.031690141,0.710664911,0.606666667,0.105960265,0,0
2016,8,9,1,0,0.569722222,0.018867925,0.282075925,0.024647887,0.679394338,0.646666667,0.060338484,0,0
2016,8,10,0.041666667,0.6425,0.578611111,0.254716981,0.343104277,0.024647887,0.668202765,0.64,0.072847682,0,0
2016,8,10,0.083333333,0,0.525694444,0.037735849,0.272945699,0.021126761,0.649440421,0.6,0.200147167,0,0
2016,8,10,0.125,0,0.476111111,0,0.272465161,0.028169014,0.659315339,0.526666667,0.218543046,0,0
2016,8,10,0.166666667,0,0.355694444,0,0.15521384,0.031690141,0.658657011,0.423333333,0.314937454,0,0
2016,8,10,0.208333333,0.413611111,0.148472222,0.075471698,0.24074964,0.042253521,0.653719552,0.326666667,0.349521707,0,0
2016,8,10,0.25,0.435555556,0.086666667,0.160377358,0.306102835,0.056338028,0.632982225,0.253333333,0.066225166,0,0
2016,8,10,0.291666667,0.449166667,0.063888889,0.122641509,0.296492071,0.063380282,0.634628045,0.246666667,0.069904341,0,0
2016,8,10,0.333333333,0.456944444,0.037777778,0.056603774,0.306102835,0.077464789,0.653719552,0.286666667,0.130978661,0,0
2016,8,10,0.375,0,0.968194444,0.028301887,0.288322922,0.070422535,0.69124424,0.353333333,0.198675497,0,0
2016,8,10,0.416666667,0.532222222,0.970277778,0.056603774,0.131667468,0.059859155,0.701119157,0.433333333,0.167034584,0,0
2016,8,10,0.458333333,0.646944444,0.556666667,0.122641509,0.078808265,0.056338028,0.699144174,0.506666667,0.132450331,0,0
2016,8,10,0.5,0.665277778,0.55125,0.150943396,0.230658337,0.049295775,0.69124424,0.553333333,0.090507726,0,0
2016,8,10,0.541666667,0.678611111,0.594444444,0.198113208,0.33685728,0.049295775,0.685319289,0.586666667,0.171449595,0,0
2016,8,10,0.583333333,0.6925,0.562916667,0.216981132,0.286881307,0.056338028,0.654707044,0.586666667,0.134657837,0,0
2016,8,10,0.625,0.722222222,0.491111111,0.245283019,0.302739068,0.063380282,0.708360764,0.546666667,0.182487123,0,0
2016,8,10,0.666666667,0.768055556,0.386388889,0.179245283,0.104757328,0.070422535,0.700789993,0.5,0.137601177,0,0
2016,8,10,0.708333333,0.800277778,0.226111111,0.20754717,0.209995195,0.088028169,0.732718894,0.42,0.19205298,0,0
2016,8,10,0.75,0.842222222,0.180972222,0.386792453,0.304180682,0.102112676,0.723502304,0.34,0.155997057,0,0
2016,8,10,0.791666667,0.957777778,0.15625,0.349056604,0.219605959,0.112676056,0.703423305,0.32,0.045621781,0,0
2016,8,10,0.833333333,0.968333333,0.124722222,0.132075472,0.168668909,0.098591549,0.696181698,0.326666667,0.069168506,0,0
2016,8,10,0.875,0.920833333,0.160555556,0.132075472,0.06150889,0.077464789,0.694206715,0.38,0.248712288,0,0
2016,8,10,0.916666667,0.029722222,0.665416667,0.235849057,0.098510332,0.049295775,0.693877551,0.453333333,0.187637969,0,0
2016,8,10,0.958333333,0.050555556,0.624583333,0.141509434,0.2138395,0.045774648,0.694535879,0.503333333,0.175128771,0,0
2016,8,10,1,0.124722222,0.615555556,0.235849057,0.215761653,0.052816901,0.693877551,0.553333333,0.071376012,0,0
2016,8,11,0.041666667,0.096666667,0.588472222,0.179245283,0.313310908,0.056338028,0.684002633,0.58,0.079470199,0,0
2016,8,11,0.083333333,0.099444444,0.602916667,0.141509434,0.345987506,0.063380282,0.673140224,0.566666667,0.089771891,0,0
2016,8,11,0.125,0.153333333,0.530277778,0.20754717,0.223450264,0.045774648,0.659973667,0.526666667,0.145695364,0,0
2016,8,11,0.166666667,0.144444444,0.438333333,0.20754717,0.173474291,0.042253521,0.657669519,0.466666667,0.218543046,0,0
2016,8,11,0.208333333,0.148055556,0.292222222,0.132075472,0.150888996,0.049295775,0.653719552,0.4,0.311994113,0,0
2016,8,11,0.25,0.144444444,0.159027778,0.132075472,0.211917347,0.049295775,0.646148782,0.34,0.079470199,0,0
2016,8,11,0.291666667,0.205555556,0.118611111,0.169811321,0.265257088,0.066901408,0.647465438,0.313333333,0.034584253,0,0
2016,8,11,0.333333333,0.126388889,0.062777778,0.150943396,0.236905334,0.070422535,0.655036208,0.306666667,0.08388521,0,0
2016,8,11,0.375,0.105833333,0.962083333,0.169811321,0.177318597,0.077464789,0.655365372,0.333333333,0.075055188,0,0
2016,8,11,0.416666667,0.021666667,0.890555556,0.08490566,0.135992311,0.077464789,0.658657011,0.38,0.21192053,0,0
2016,8,11,0.458333333,0.006111111,0.720277778,0.169811321,0.115809707,0.056338028,0.65437788,0.436666667,0.192788815,0,0
2016,8,11,0.5,0.955555556,0.614166667,0.094339623,0.194137434,0.056338028,0.662277814,0.506666667,0.116261957,0,0
2016,8,11,0.541666667,0.818611111,0.585555556,0.179245283,0.249399327,0.056338028,0.692560895,0.546666667,0.069904341,0,0
2016,8,11,0.583333333,0.826388889,0.569027778,0.29245283,0.335415666,0.098591549,0.68959842,0.573333333,0.109639441,0,0
2016,8,11,0.625,0.843888889,0.560694444,0.396226415,0.246516098,0.126760563,0.704739961,0.573333333,0.051508462,0,0
2016,8,11,0.666666667,0.901944444,0.4725,0.330188679,0.264296012,0.154929577,0.716260698,0.546666667,0.138337013,0,0
2016,8,11,0.708333333,0.861111111,0.447638889,0.358490566,0.213358962,0.151408451,0.696181698,0.5,0.155997057,0,0
2016,8,11,0.75,0.904444444,0.313611111,0.330188679,0.167227295,0.154929577,0.698485846,0.446666667,0.114790287,1,1
2016,8,11,0.791666667,0.979166667,0.217638889,0.245283019,0.194617972,0.14084507,0.714614878,0.4,0.12950699,0,0
2016,8,11,0.833333333,0.918333333,0.178888889,0.20754717,0.160980298,0.126760563,0.701448321,0.36,0.048565121,0,0
2016,8,11,0.875,0.958888889,0.127361111,0.283018868,0.098029793,0.126760563,0.682356814,0.36,0.050772627,0,0
2016,8,11,0.916666667,0.020555556,0.776666667,0.424528302,0.059586737,0.102112676,0.680710994,0.393333333,0.08535688,0,0
2016,8,11,0.958333333,0.059166667,0.6975,0.273584906,0.144641999,0.070422535,0.696510862,0.426666667,0.153789551,0,0
2016,8,11,1,0.071388889,0.663055556,0.169811321,0.202306583,0.056338028,0.690585912,0.483333333,0.092715232,0,0
2016,8,12,0.041666667,0.072222222,0.617222222,0.226415094,0.213358962,0.035211268,0.677090191,0.533333333,0.109639441,0,0
2016,8,12,0.083333333,0.059444444,0.617916667,0.264150943,0.239308025,0.028169014,0.659315339,0.553333333,0.047093451,0,0
2016,8,12,0.125,0.123055556,0.605972222,0.273584906,0.29408938,0.028169014,0.664911126,0.546666667,0.043414275,0,0
2016,8,12,0.166666667,0.139444444,0.603055556,0.160377358,0.220086497,0.024647887,0.663923634,0.526666667,0.048565121,0,0
2016,8,12,0.208333333,0.142777778,0.595,0.150943396,0.055261893,0.021126761,0.651086241,0.48,0.097130243,0,0
2016,8,12,0.25,0.15,0.084027778,0.122641509,0.063431043,0.035211268,0.64680711,0.44,0.130978661,0,0
2016,8,12,0.291666667,0.145555556,0.11875,0.141509434,0.178279673,0.052816901,0.64516129,0.386666667,0.102281089,0,0
2016,8,12,0.333333333,0.102777778,0.08375,0.150943396,0.215281115,0.063380282,0.647465438,0.353333333,0.072111847,0,0
2016,8,12,0.375,0.128611111,0.969444444,0.179245283,0.205670351,0.056338028,0.655036208,0.34,0.049300957,0,0
2016,8,12,0.416666667,0.067777778,0.953472222,0.122641509,0.217683806,0.045774648,0.664911126,0.353333333,0.163355408,0,0
2016,8,12,0.458333333,0.954722222,0.863333333,0.08490566,0.180201826,0.052816901,0.664911126,0.386666667,0.089771891,0,0
2016,8,12,0.5,0.983888889,0.684166667,0.20754717,0.060547814,0.049295775,0.682356814,0.44,0.1066961,0,0
2016,8,12,0.541666667,0.811111111,0.584861111,0.103773585,0.162902451,0.063380282,0.710006583,0.486666667,0.080206034,1,2
2016,8,12,0.583333333,0.844444444,0.570416667,0.349056604,0.180201826,0.073943662,0.711981567,0.526666667,0.072111847,0,0
2016,8,12,0.625,0.846388889,0.546527778,0.41509434,0.318596828,0.102112676,0.712639895,0.553333333,0.054451803,0,0
2016,8,12,0.666666667,0.834722222,0.554166667,0.41509434,0.282075925,0.126760563,0.733706386,0.566666667,0.061074319,0,0
2016,8,12,0.708333333,0.866388889,0.466388889,0.339622642,0.216722729,0.186619718,0.717577354,0.566666667,0.158940397,0,0
2016,8,12,0.75,0.881944444,0.418055556,0.273584906,0.177318597,0.158450704,0.711652403,0.533333333,0.125091979,0,0
2016,8,12,0.791666667,0.924722222,0.358888889,0.301886792,0.162421913,0.133802817,0.720868993,0.5,0.179543782,0,0
2016,8,12,0.833333333,0.974722222,0.235277778,0.20754717,0.157616531,0.095070423,0.69881501,0.44,0.186166299,0,0
2016,8,12,0.875,0.0025,0.152916667,0.188679245,0.158097069,0.084507042,0.688281764,0.393333333,0.125091979,0,0
2016,8,12,0.916666667,0.019444444,0.109305556,0.301886792,0.089380106,0.084507042,0.695194207,0.373333333,0.076526858,0,0
2016,8,12,0.958333333,0.032777778,0.468055556,0.349056604,0.073522345,0.066901408,0.693219223,0.38,0.047093451,0,0
2016,8,12,1,0.076388889,0.781388889,0.160377358,0.154733301,0.052816901,0.700789993,0.406666667,0.091243561,0,0
2016,8,13,0.041666667,0.078888889,0.763194444,0.179245283,0.162902451,0.049295775,0.687294273,0.44,0.08682855,0,0
2016,8,13,0.083333333,0.1375,0.749027778,0.150943396,0.156174916,0.035211268,0.683344305,0.486666667,0.159676233,0,0
2016,8,13,0.125,0.171666667,0.649722222,0.075471698,0.231138876,0.028169014,0.67445688,0.523333333,0.127299485,0,0
2016,8,13,0.166666667,0.176666667,0.576805556,0.094339623,0.214320038,0.021126761,0.659973667,0.54,0.094922737,0,0
2016,8,13,0.208333333,0.1675,0.560138889,0.08490566,0.218164344,0.028169014,0.6560237,0.533333333,0.04415011,0,0
2016,8,13,0.25,0.145,0.598194444,0.160377358,0.181643441,0.038732394,0.672152732,0.513333333,0.096394408,0,0
2016,8,13,0.291666667,0.200277778,0.677083333,0.132075472,0.078327727,0.095070423,0.657998683,0.46,0.108903606,0,0
2016,8,13,0.333333333,0.133333333,0.494583333,0.169811321,0.052859202,0.084507042,0.653719552,0.413333333,0.124356144,0,0
2016,8,13,0.375,0.128888889,0.052777778,0.160377358,0.120615089,0.056338028,0.665569454,0.36,0.077262693,0,0
2016,8,13,0.416666667,0.0875,0.05125,0.113207547,0.116770783,0.059859155,0.68202765,0.353333333,0.152317881,0,0
2016,8,13,0.458333333,0.973055556,0.966388889,0.08490566,0.10956271,0.063380282,0.684002633,0.346666667,0.044885946,0,0
2016,8,13,0.5,0.765555556,0.88125,0.056603774,0.036520903,0.063380282,0.678406847,0.373333333,0.093451067,0,0
2016,8,13,0.541666667,0.728055556,0.620833333,0.179245283,0.049495435,0.049295775,0.669848585,0.42,0.099337748,0,0
2016,8,13,0.583333333,0.713888889,0.574583333,0.216981132,0.149927919,0.084507042,0.691573404,0.46,0.072111847,1,1
2016,8,13,0.625,0.703333333,0.573194444,0.273584906,0.221047573,0.059859155,0.73403555,0.513333333,0.202354673,1,1
2016,8,13,0.666666667,0.73,0.572361111,0.226415094,0.281114849,0.084507042,0.736998025,0.56,0.097130243,1,2
2016,8,13,0.708333333,0.823611111,0.527916667,0.273584906,0.300816915,0.070422535,0.7399605,0.593333333,0.067696836,0,0
2016,8,13,0.75,0.805277778,0.501111111,0.198113208,0.2138395,0.063380282,0.721527321,0.606666667,0.071376012,1,1
2016,8,13,0.791666667,0.834444444,0.43375,0.273584906,0.124459395,0.063380282,0.73074391,0.586666667,0.200147167,0,0
