hour,wave_height,water_temp,current_speed,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.125,0.029912023,0.615258544,0.153091045,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.036363637,0.611225693,0.236493068,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.037536657,0.627578079,0.316073436,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.046920821,0.623931939,0.340951667,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.06744868,0.622219358,0.338104159,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.068621701,0.621777402,0.245410266,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.060997068,0.62442914,0.077781941,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.040469208,0.633489246,0.198051705,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.052199414,0.632660577,0.254702136,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.5,0.064516129,0.64956541,0.303259648,0.216981132,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.541666667,0.039882698,0.652051414,0.36230798,0.273584906,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.583333333,0.051026393,0.64277033,0.333383289,0.311320755,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.625,0.076832845,0.629180171,0.199025852,0.320754717,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.666666667,0.071554252,0.627357101,0.142675159,0.226415094,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.708333333,0.073900293,0.70956099,0.280779318,0.235849057,1,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.75,0.06686217,0.654979376,0.28047958,0.037735849,1,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.791666667,0.058064516,0.710334414,0.270213563,0.08490566,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.833333333,0.053958945,0.720996612,0.181191457,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.875,0.045161291,0.70348409,0.05934807,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.035777126,0.71138406,0.184713376,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.038709677,0.713483353,0.276208318,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.033431085,0.684093253,0.260621956,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.035190616,0.667851356,0.315773698,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.032844575,0.651719947,0.252529037,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.038709677,0.661442988,0.240464593,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.040469208,0.664205216,0.149718996,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.051026393,0.659951385,0.218134133,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.06627566,0.638626989,0.289022106,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.070381232,0.638626989,0.275533908,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.080351906,0.657189157,0.281303859,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.078592376,0.695307896,0.267815661,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.077419355,0.706412051,0.118995879,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.063343109,0.705141426,0.063319595,0.122641509,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.057478006,0.696412787,0.209216935,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.541666667,0.056304985,0.695197408,0.303184713,0.198113208,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.583333333,0.065102639,0.661719211,0.266242038,0.216981132,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.625,0.072140762,0.714477755,0.254477332,0.245283019,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.666666667,0.085043988,0.706191073,0.099437992,0.179245283,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.708333333,0.095601173,0.738398645,0.194604721,0.20754717,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.75,0.112023461,0.726963023,0.278456351,0.386792453,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.791666667,0.121994135,0.710886859,0.209366804,0.349056604,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.833333333,0.107917888,0.700500884,0.147545897,0.132075472,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.875,0.083284457,0.698898792,0.064593481,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.060410557,0.699285504,0.088797302,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.055131965,0.699175015,0.193330835,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.058651026,0.698622569,0.206744099,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.06627566,0.687186948,0.286998876,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.073313783,0.676690483,0.315249157,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.057478006,0.664978639,0.206294492,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.054545455,0.658459782,0.161783439,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.059824047,0.656802446,0.13660547,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.059824047,0.650559811,0.188984638,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.077419355,0.65199617,0.243761708,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.071500933,0.65865565,0.224237883,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.085630499,0.660338097,0.162757587,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.08973607,0.66365277,0.12409142,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.069794722,0.657852092,0.107830648,0.169811321,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.070381232,0.670447849,0.188310228,0.094339623,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.541666667,0.065102639,0.695694609,0.226901461,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.583333333,0.099706745,0.695418386,0.306257025,0.29245283,0,1,5,0.164933135,0.318278553,0.084426769,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.010677224
0.625,0.13431085,0.707793165,0.235069314,0.396226415,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.666666667,0.163049854,0.720388922,0.237242413,0.330188679,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.708333333,0.163049854,0.704533736,0.194230049,0.358490566,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.75,0.158944281,0.707793165,0.156912701,0.330188679,1,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.791666667,0.15542522,0.719836476,0.187785687,0.245283019,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.833333333,0.135483871,0.705472894,0.147995504,0.20754717,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.875,0.13372434,0.688236594,0.089396778,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.113196481,0.685971568,0.052154365,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.076246334,0.699064526,0.130236043,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.065689149,0.695418386,0.180142375,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.051026393,0.681275781,0.195803672,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.040469208,0.664647171,0.220756838,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.039296187,0.666746465,0.280329711,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.032844575,0.668293312,0.202322967,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.029325513,0.657023424,0.057399775,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.046920821,0.651333235,0.061521169,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.065102639,0.649675899,0.164780817,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.072140762,0.652217148,0.200974148,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.06744868,0.658901739,0.185912327,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.059824047,0.668956246,0.20659423,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.063343109,0.670668828,0.148744848,0.08490566,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.057478006,0.691275044,0.052978644,0.20754717,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.541666667,0.068621701,0.714974956,0.148445111,0.103773585,1,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.583333333,0.081524926,0.716908515,0.163057325,0.349056604,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.625,0.11143695,0.719670742,0.29112027,0.41509434,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.666666667,0.130791789,0.740442693,0.252154365,0.41509434,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.708333333,0.191788856,0.722653948,0.19797677,0.339622642,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.75,0.167155425,0.715914114,0.164481079,0.273584906,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.791666667,0.144868035,0.725802887,0.147396028,0.301886792,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.833333333,0.103812317,0.705970095,0.143649307,0.20754717,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.875,0.093255132,0.693484826,0.145747471,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.093841642,0.700114172,0.092094417,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.076832845,0.698125368,0.064443612,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.060997068,0.704423247,0.138478831,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.056304985,0.693540071,0.147920569,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.04457478,0.687076459,0.147396028,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.034017595,0.679231732,0.218059198,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.028739003,0.664149971,0.189134507,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.035777126,0.662934591,0.201948295,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.055131965,0.674812169,0.166429374,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.102639296,0.6623269,0.076433121,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.090909091,0.660061874,0.052229299,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.06627566,0.671331762,0.104683402,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.068621701,0.686358279,0.109853878,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.076246334,0.689230996,0.09704009,0.08490566,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.072727273,0.682546405,0.035443987,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.541666667,0.055131965,0.674756924,0.03956538,0.179245283,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.583333333,0.096187684,0.696523277,0.144698389,0.216981132,1,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.625,0.069794722,0.734862994,0.205620082,0.273584906,1,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.666666667,0.095601173,0.734973483,0.249981266,0.226415094,1,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.708333333,0.078592376,0.743260165,0.273360809,0.273584906,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.75,0.073313783,0.726355333,0.196553016,0.198113208,1,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.791666667,0.065689149,0.735636418,0.116223305,0.273584906,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.833333333,0.054545455,0.728675604,0.101835894,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.875,0.051612903,0.724145551,0.143724241,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.050439883,0.721162345,0.141551143,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.051026393,0.742486742,0.107830648,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.065102639,0.743702121,0.08520045,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.054545455,0.74149234,0.098313975,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.046334311,0.725416176,0.148445111,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.038123167,0.715085445,0.128362683,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.041642229,0.708124632,0.185537655,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.040469208,0.708290366,0.169651555,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.055718475,0.701440041,0.186961409,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.078592376,0.687628904,0.183589359,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.078005865,0.694534473,0.114949419,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.065102639,0.691717001,0.031847134,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.064516129,0.702268709,0.109179468,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.06744868,0.729393783,0.145297864,0.141509434,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.073313783,0.734531526,0.089396778,0.226415094,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.541666667,0.075659824,0.783588686,0.029374297,0.179245283,1,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.583333333,0.078005865,0.789776075,0.029224429,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.625,0.086803519,0.793864172,0.15773698,0.169811321,1,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.666666667,0.096774194,0.713704331,0.196253278,0.132075472,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.708333333,0.083870968,0.760827932,0.276058449,0.169811321,1,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.75,0.063343109,0.769777549,0.301386287,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.791666667,0.057478006,0.736409841,0.203971525,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.833333333,0.048680352,0.726355333,0.129936306,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.875,0.048680352,0.746574838,0.08977145,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.061263663,0.753395029,0.147804762,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.071554252,0.739006335,0.17294867,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.071554252,0.742486742,0.173548145,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.06686217,0.747348262,0.201798426,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.063343109,0.742431497,0.195953541,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.072140762,0.737790955,0.134807044,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.062756598,0.730719653,0.063244661,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.070967742,0.732653212,0.162233046,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.059824047,0.707295964,0.264593481,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.085630499,0.705528138,0.318995878,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.080938416,0.708842811,0.218508805,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.06627566,0.698456836,0.085874859,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.069794722,0.708621833,0.134132634,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.082697947,0.712267973,0.218134133,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.5,0.084457478,0.732487478,0.20861746,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.541666667,0.122580645,0.740000737,0.131135257,0.349056604,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.583333333,0.145454546,0.748121686,0.100562008,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.625,0.153665689,0.750441957,0.042862495,0.245283019,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.666666667,0.1771261,0.737625221,0.184713376,0.490566038,1,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.708333333,0.180645162,0.719339275,0.329486699,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.75,0.176539589,0.700666618,0.391757212,0.349056604,0,1,7,0.037147103,0.318278553,0.017693447,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.00240478
0.791666667,0.141348973,0.700224661,0.410266017,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.833333333,0.092668622,0.70713023,0.345297864,0.160377358,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.875,0.070967742,0.700279906,0.236268265,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.062756598,0.685142899,0.17751967,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.069581445,0.672818343,0.382744644,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.074486803,0.680336624,0.368677407,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.08797654,0.672436653,0.32341701,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.086217009,0.668569535,0.252379168,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.093894961,0.681677559,0.22088627,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.093841642,0.690059665,0.115174223,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.076619568,0.687161837,0.073170067,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.086217009,0.680391868,0.217834395,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.095014663,0.671718474,0.360809292,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.102639296,0.67155274,0.333832896,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.095601173,0.680060401,0.343124766,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.416666667,0.107917888,0.684535209,0.228250281,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.458333333,0.097360704,0.687849882,0.157512177,0.122641509,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.5,0.104985338,0.70166102,0.234844511,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.541666667,0.109677419,0.70591485,0.24158861,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.583333333,0.11143695,0.724200796,0.150618209,0.20754717,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.625,0.122580645,0.736575575,0.047583365,0.179245283,0,1,1,0.040118871,0.318278553,0.01913986,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.002597163
0.666666667,0.130791789,0.737790955,0.130086175,0.188679245,0,1,4,0.153046062,0.318278553,0.077801372,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.009907695
0.708333333,0.144281525,0.728344137,0.239340577,0.29245283,0,1,6,0.186478455,0.318278553,0.096672963,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.012071997
0.75,0.1542522,0.7206099,0.398576246,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.791666667,0.145454546,0.709450501,0.46931435,0.311320755,0,1,7,0.037147103,0.318278553,0.017693447,0.985981308,0.050602979,0.949397021,0.282440847,0.064736685,0.00240478
0.833333333,0.115542522,0.699672216,0.414012739,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.875,0.093255132,0.687628904,0.369876358,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.916666667,0.104985338,0.670447849,0.155863619,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.958333333,0.095014663,0.669784915,0.228550019,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
1,0.094428153,0.676193282,0.416860247,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.041666667,0.108504399,0.659509428,0.434469839,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.083333333,0.109677419,0.653708751,0.382840015,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.125,0.101466276,0.650946524,0.331734732,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.166666667,0.116715542,0.663155569,0.265492694,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.208333333,0.102052786,0.673320566,0.115923567,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.25,0.095601173,0.669508692,0.08909704,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.291666667,0.102052786,0.665254862,0.235593855,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.333333333,0.106158358,0.67337581,0.412963657,0,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
0.375,0.092082111,0.671939452,0.468789809,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.282440847,0,0
