hour,wind_speed,wave_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.20833333333333331,0.07547169811320756,0.05102639297384785,0.05531914893617021,0.3393124065769806,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.16037735849056606,0.06627566007419955,0.029787234042553193,0.0515695067264574,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.12264150943396228,0.07038123168806598,0.021276595744680854,0.05530642750373692,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.05660377358490566,0.08035190641181275,0.03829787234042553,0.11733931240657698,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.02830188679245283,0.0785923756196111,0.05106382978723405,0.1860986547085202,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.05660377358490566,0.07741935485687257,0.042553191489361715,0.1539611360239163,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4583333333333333,0.12264150943396228,0.0633431085192594,0.025531914893617023,0.1188340807174888,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.15094339622641512,0.05747800611319132,0.03829787234042553,0.07623318385650224,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5416666666666666,0.19811320754716985,0.05630498535045277,0.021276595744680854,0.15844544095665172,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.2169811320754717,0.06510263931146104,0.017021276595744685,0.1210762331838565,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.625,0.24528301886792456,0.07214076248026763,0.042553191489361715,0.1696562032884903,0,1,5,0.15675675675675677,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.022348429510591673
0.6666666666666666,0.17924528301886794,0.0850439880551423,0.046808510638297884,0.12406576980568013,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7083333333333334,0.2075471698113208,0.09560117280835218,0.046808510638297884,0.17937219730941706,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.75,0.3867924528301887,0.11202346067144243,0.042553191489361715,0.14275037369207774,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7916666666666666,0.3490566037735849,0.12199413469137692,0.017021276595744685,0.03064275037369208,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.8333333333333334,0.1320754716981132,0.10791788835376373,0.021276595744680854,0.05455904334828102,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.875,0.1320754716981132,0.08328445726294065,0.029787234042553193,0.2369207772795217,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9166666666666666,0.2358490566037736,0.06041055696431921,0.05106382978723405,0.17488789237668162,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9583333333333334,0.14150943396226418,0.05513196458771425,0.029787234042553193,0.16218236173393125,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
1.0,0.2358490566037736,0.058651026172117565,0.021276595744680854,0.05680119581464872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.04166666666666666,0.17924528301886794,0.06627566007419955,0.01276595744680851,0.06502242152466367,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.08333333333333333,0.14150943396226418,0.07331378324300616,0.021276595744680854,0.07548579970104634,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.125,0.2075471698113208,0.05747800611319132,0.029787234042553193,0.1322869955156951,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.16666666666666666,0.2075471698113208,0.054545454558251126,0.03404255319148936,0.2062780269058296,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.20833333333333331,0.1320754716981132,0.05982404693485607,0.046808510638297884,0.3011958146487295,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.1320754716981132,0.05982404693485607,0.021276595744680854,0.06502242152466367,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.169811320754717,0.07741935485687257,0.00851063829787234,0.019431988041853514,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.15094339622641512,0.07150093303730226,0.00851063829787234,0.0695067264573991,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.169811320754717,0.08563049878841769,0.017021276595744685,0.06053811659192825,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.0849056603773585,0.08973607040228412,0.03404255319148936,0.19955156950672648,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.4583333333333333,0.169811320754717,0.06979472165860287,0.03404255319148936,0.18011958146487295,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.09433962264150944,0.07038123168806598,0.03404255319148936,0.10239162929745887,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5416666666666666,0.17924528301886794,0.06510263931146104,0.029787234042553193,0.05530642750373692,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.2924528301886793,0.0997067451260309,0.021276595744680854,0.09566517189835576,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.625,0.3962264150943397,0.13431085023678846,0.01276595744680851,0.036621823617339316,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.6666666666666666,0.33018867924528306,0.1630498536452903,0.021276595744680854,0.12481315396113606,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7083333333333334,0.3584905660377359,0.1630498536452903,0.025531914893617023,0.14275037369207774,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.75,0.33018867924528306,0.15894428132761154,0.03829787234042553,0.10089686098654707,1,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7916666666666666,0.24528301886792456,0.15542521974320828,0.025531914893617023,0.11584454409566518,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.8333333333333334,0.2075471698113208,0.13548387099952702,0.00851063829787234,0.033632286995515695,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.875,0.28301886792452835,0.13372434020732535,0.017021276595744685,0.035874439461883414,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9166666666666666,0.4245283018867925,0.11319648073036867,0.017021276595744685,0.07100149476831091,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9583333333333334,0.2735849056603773,0.07624633409413402,0.025531914893617023,0.14050822122571002,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
1.0,0.169811320754717,0.06568914934092415,0.025531914893617023,0.07847533632286996,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.04166666666666666,0.22641509433962265,0.05102639297384785,0.017021276595744685,0.09566517189835576,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.08333333333333333,0.2641509433962264,0.04046920822063794,0.01276595744680851,0.032137518684603884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.125,0.2735849056603773,0.0392961874578994,0.01276595744680851,0.02840059790732436,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.16666666666666666,0.16037735849056606,0.032844575022368226,0.017021276595744685,0.033632286995515695,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.20833333333333331,0.15094339622641512,0.029325513437964933,0.025531914893617023,0.08295964125560537,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.12264150943396228,0.04692082135998141,0.03404255319148936,0.11733931240657698,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.14150943396226418,0.06510263931146104,0.017021276595744685,0.08819133034379671,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.15094339622641512,0.07214076248026763,0.017021276595744685,0.05754857997010464,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.17924528301886794,0.0674486801331258,0.00851063829787234,0.0343796711509716,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.12264150943396228,0.05982404693485607,0.017021276595744685,0.1502242152466368,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.4583333333333333,0.0849056603773585,0.0633431085192594,0.017021276595744685,0.07548579970104634,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.2075471698113208,0.05747800611319132,0.03404255319148936,0.09267563527653214,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5416666666666666,0.1037735849056604,0.06862170089586432,0.029787234042553193,0.06576980568011959,1,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.3490566037735849,0.081524926470739,0.00851063829787234,0.05754857997010464,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.625,0.4150943396226416,0.11143694993816702,0.01276595744680851,0.03961136023916294,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.6666666666666666,0.4150943396226416,0.13079178865238514,0.01276595744680851,0.04633781763826607,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7083333333333334,0.339622641509434,0.1917888563499798,0.021276595744680854,0.14573991031390135,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.75,0.2735849056603773,0.1671554252591567,0.017021276595744685,0.11136023916292974,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7916666666666666,0.30188679245283023,0.14486803498999834,0.021276595744680854,0.16666666666666669,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.8333333333333334,0.2075471698113208,0.10381231673989733,0.025531914893617023,0.17339312406576982,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.875,0.18867924528301888,0.09325513198668743,0.021276595744680854,0.11136023916292974,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9166666666666666,0.30188679245283023,0.09384164201615053,0.004255319148936171,0.06203288490284006,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9583333333333334,0.3490566037735849,0.07683284482740946,0.00851063829787234,0.032137518684603884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
1.0,0.16037735849056606,0.0609970676975946,0.017021276595744685,0.07698056801195814,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.04166666666666666,0.17924528301886794,0.05630498535045277,0.03404255319148936,0.07249626307922273,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.08333333333333333,0.15094339622641512,0.044574779834504336,0.021276595744680854,0.14648729446935727,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.125,0.07547169811320756,0.03401759508129446,0.01276595744680851,0.11360239162929744,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.16666666666666666,0.09433962264150944,0.028739002704689508,0.017021276595744685,0.08071748878923768,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.20833333333333331,0.0849056603773585,0.035777125873496116,0.01276595744680851,0.029147982062780273,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.16037735849056606,0.05513196458771425,0.01276595744680851,0.08221225710014947,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.1320754716981132,0.1026392959771588,0.021276595744680854,0.09491778774289986,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.169811320754717,0.09090909116502266,0.03829787234042553,0.11061285500747384,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.16037735849056606,0.06627566007419955,0.025531914893617023,0.06278026905829596,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.11320754716981132,0.06862170089586432,0.017021276595744685,0.13901345291479822,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.4583333333333333,0.0849056603773585,0.07624633409413402,0.01276595744680851,0.029895366218236175,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.05660377358490566,0.07272727250973074,0.017021276595744685,0.07922272047832586,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.5416666666666666,0.17924528301886794,0.05513196458771425,0.025531914893617023,0.08520179372197309,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.2169811320754717,0.0961876835416276,0.025531914893617023,0.05754857997010464,1,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.625,0.2735849056603773,0.06979472165860287,0.03404255319148936,0.1898355754857997,1,1,5,0.15675675675675677,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.022348429510591673
0.6666666666666666,0.22641509433962265,0.09560117280835218,0.017021276595744685,0.08295964125560537,1,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7083333333333334,0.2735849056603773,0.0785923756196111,0.017021276595744685,0.05306427503736921,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.75,0.19811320754716985,0.07331378324300616,0.017021276595744685,0.05680119581464872,1,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7916666666666666,0.2735849056603773,0.06568914934092415,0.029787234042553193,0.18759342301943202,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.8333333333333334,0.19811320754716985,0.054545454558251126,0.03829787234042553,0.10089686098654707,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.875,0.14150943396226418,0.051612903003310937,0.03404255319148936,0.21150971599402094,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9166666666666666,0.0660377358490566,0.05043988294438472,0.029787234042553193,0.09192825112107623,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9583333333333334,0.09433962264150944,0.05102639297384785,0.017021276595744685,0.09865470852017937,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
1.0,0.05660377358490566,0.06510263931146104,0.00851063829787234,0.02316890881913304,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.04166666666666666,0.09433962264150944,0.054545454558251126,0.029787234042553193,0.1860986547085202,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.08333333333333333,0.14150943396226418,0.046334310626705996,0.06382978723404256,0.3878923766816144,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.125,0.09433962264150944,0.038123167398973166,0.03829787234042553,0.10089686098654707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.16666666666666666,0.05660377358490566,0.04164222898337646,0.029787234042553193,0.07847533632286996,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.20833333333333331,0.0,0.04046920822063794,0.01276595744680851,0.0343796711509716,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.0849056603773585,0.05571847532098968,0.00851063829787234,0.017937219730941704,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.009433962264150943,0.0785923756196111,0.017021276595744685,0.05605381165919282,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.07547169811320756,0.07800586488633568,0.046808510638297884,0.1352765321375187,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.0,0.06510263931146104,0.03404255319148936,0.08520179372197309,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.009433962264150943,0.0645161292819979,0.042553191489361715,0.06053811659192825,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4583333333333333,0.14150943396226418,0.0674486801331258,0.00851063829787234,0.041106128550074734,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.22641509433962265,0.07331378324300616,0.00851063829787234,0.07623318385650224,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5416666666666666,0.17924528301886794,0.07565982406467092,0.029787234042553193,0.059043348281016435,1,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.2169811320754717,0.07800586488633568,0.03829787234042553,0.2653213751868461,0,1,5,0.15675675675675677,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.022348429510591673
0.625,0.169811320754717,0.08680351884734391,0.046808510638297884,0.13079222720478328,1,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.6666666666666666,0.1320754716981132,0.09677419357109072,0.046808510638297884,0.16292974588938716,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7083333333333334,0.169811320754717,0.08387096799621603,0.042553191489361715,0.17414050822122573,1,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.75,0.2641509433962264,0.0633431085192594,0.017021276595744685,0.06726457399103139,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.7916666666666666,0.2547169811320755,0.05747800611319132,0.00851063829787234,0.026905829596412557,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
0.8333333333333334,0.18867924528301888,0.04868035215218308,0.03829787234042553,0.15994020926756355,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.875,0.15094339622641512,0.04868035215218308,0.06808510638297872,0.16292974588938716,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9166666666666666,0.16037735849056606,0.061263663357481214,0.06382978723404256,0.4035874439461883,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.9583333333333334,0.07547169811320756,0.07155425245080453,0.03829787234042553,0.22645739910313906,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
1.0,0.02830188679245283,0.07155425245080453,0.021276595744680854,0.05680119581464872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.04166666666666666,0.0,0.06686217010366269,0.021276595744680854,0.09267563527653214,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.08333333333333333,0.05660377358490566,0.0633431085192594,0.03404255319148936,0.08146487294469358,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.125,0.0,0.07214076248026763,0.05106382978723405,0.21449925261584454,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.16666666666666666,0.01886792452830189,0.06275659848979626,0.042553191489361715,0.2713004484304933,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.20833333333333331,0.12264150943396228,0.07096774171752909,0.03404255319148936,0.08520179372197309,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.25,0.3207547169811321,0.05982404693485607,0.025531914893617023,0.21300448430493274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.2916666666666667,0.09433962264150944,0.08563049878841769,0.01276595744680851,0.08744394618834081,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.3333333333333333,0.09433962264150944,0.08093841644127586,0.05106382978723405,0.11061285500747384,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.375,0.09433962264150944,0.06627566007419955,0.046808510638297884,0.1898355754857997,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.0,0.0
0.4166666666666667,0.1037735849056604,0.06979472165860287,0.059574468085106386,0.2496263079222721,0,1,5,0.15675675675675677,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.022348429510591673
0.4583333333333333,0.09433962264150944,0.08269794723347751,0.042553191489361715,0.17488789237668162,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5,0.11320754716981132,0.08445747802567917,0.03404255319148936,0.14424514200298955,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5416666666666666,0.3490566037735849,0.12258064542465236,0.03829787234042553,0.09417040358744394,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.5833333333333334,0.3584905660377359,0.14545454572327374,0.05531914893617021,0.13303437967115098,0,1,8,0.2472972972972973,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.035256574141709275
0.625,0.24528301886792456,0.15366568895100666,0.06382978723404256,0.27503736920777283,0,1,7,0.16959459459459458,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.02417868882395909
0.6666666666666666,0.4905660377358491,0.1771260999829035,0.0723404255319149,0.16591928251121074,1,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7083333333333334,0.33018867924528306,0.1806451615673068,0.05531914893617021,0.17488789237668162,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.75,0.3490566037735849,0.17653958924962804,0.042553191489361715,0.10837070254110613,0,1,2,0.09324324324324325,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.01329346238130022
0.7916666666666666,0.2169811320754717,0.14134897340559507,0.017021276595744685,0.08744394618834081,0,1,4,0.22905405405405405,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3160647571606476,0.14256756756756755,0.03265567932797662
