hour,wind_dir,wind_speed,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.875,0.026388888888888892,0.2924528301886793,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.06166666666666666,0.14150943396226418,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.14194444444444446,0.18867924528301888,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.07861111111111113,0.15094339622641512,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.3888888888888889,0.09433962264150944,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.5733333333333334,0.17924528301886794,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.0,0.009433962264150943,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.0,0.02830188679245283,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.0,0.009433962264150943,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.0,0.0,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.165,0.1037735849056604,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.0,0.0,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.14916666666666667,0.0660377358490566,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.0,0.02830188679245283,0.0723404255319149,0,1,2,0.30454545454545456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.04172668240850059
0.4583333333333333,0.6277777777777778,0.07547169811320756,0.0851063829787234,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5,0.6900000000000001,0.1320754716981132,0.08936170212765958,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5416666666666666,0.6719444444444445,0.15094339622641512,0.042553191489361715,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5833333333333334,0.7033333333333333,0.19811320754716985,0.0,1,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.625,0.6863888888888888,0.2075471698113208,0.05106382978723405,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.6666666666666666,0.8002777777777779,0.12264150943396228,0.0851063829787234,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7083333333333334,0.8369444444444445,0.33018867924528306,0.0723404255319149,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.924722222222222,0.2547169811320755,0.1021276595744681,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.9858333333333332,0.18867924528301888,0.06808510638297872,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.018055555555555557,0.17924528301886794,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.02972222222222222,0.12264150943396228,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.13527777777777775,0.12264150943396228,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.0,0.02830188679245283,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.0,0.02830188679245283,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.4658333333333333,0.1037735849056604,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.4916666666666666,0.0660377358490566,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.435,0.15094339622641512,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.0,0.0,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.21694444444444444,0.12264150943396228,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.22083333333333333,0.0660377358490566,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.0,0.009433962264150943,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.11444444444444445,0.07547169811320756,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.0,0.009433962264150943,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4583333333333333,0.625,0.05660377358490566,0.09361702127659577,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5,0.6427777777777778,0.169811320754717,0.1021276595744681,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5416666666666666,0.6736111111111112,0.3113207547169811,0.07659574468085106,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5833333333333334,0.6966666666666667,0.2735849056603773,0.03404255319148936,1,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.625,0.6755555555555556,0.24528301886792456,0.042553191489361715,1,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.6666666666666666,0.7255555555555555,0.1037735849056604,0.08936170212765958,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7083333333333334,0.7655555555555557,0.11320754716981132,0.1021276595744681,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.8369444444444445,0.09433962264150944,0.08936170212765958,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.8911111111111112,0.14150943396226418,0.1021276595744681,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.9766666666666668,0.12264150943396228,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.9730555555555556,0.1037735849056604,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.018055555555555557,0.0849056603773585,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.10722222222222223,0.11320754716981132,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.0,0.0,0.13617021276595745,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.0,0.02830188679245283,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.3911111111111111,0.05660377358490566,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.0,0.0,0.00851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.0,0.009433962264150943,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.4513888888888889,0.05660377358490566,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.43972222222222224,0.17924528301886794,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.2580555555555556,0.0849056603773585,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.0,0.02830188679245283,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.3158333333333333,0.04716981132075472,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.5605555555555556,0.0849056603773585,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4583333333333333,0.6488888888888888,0.12264150943396228,0.08936170212765958,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5,0.6841666666666667,0.15094339622641512,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.5416666666666666,0.6622222222222223,0.2169811320754717,0.09787234042553193,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5833333333333334,0.7052777777777778,0.169811320754717,0.07659574468085106,1,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.625,0.7833333333333333,0.09433962264150944,0.017021276595744685,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.6666666666666666,0.8466666666666667,0.18867924528301888,0.046808510638297884,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7083333333333334,0.7936111111111109,0.09433962264150944,0.08936170212765958,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.8477777777777777,0.17924528301886794,0.1021276595744681,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.9597222222222224,0.1037735849056604,0.11063829787234043,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.9936111111111112,0.15094339622641512,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.06388888888888887,0.169811320754717,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.08666666666666667,0.16037735849056606,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.1111111111111111,0.1320754716981132,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.07833333333333334,0.07547169811320756,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.0,0.02830188679245283,0.1404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.4422222222222222,0.05660377358490566,0.1276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.0,0.0,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.0,0.0,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.13444444444444445,0.04716981132075472,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.0,0.0,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.0,0.0,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.4597222222222222,0.09433962264150944,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.0,0.009433962264150943,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.0,0.009433962264150943,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4583333333333333,0.6163888888888889,0.0849056603773585,0.059574468085106386,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5,0.6277777777777778,0.19811320754716985,0.1021276595744681,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5416666666666666,0.6958333333333333,0.22641509433962265,0.12340425531914892,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.5833333333333334,0.7494444444444445,0.169811320754717,0.09787234042553193,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.625,0.7536111111111111,0.16037735849056606,0.06808510638297872,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.6666666666666666,0.8138888888888889,0.0660377358490566,0.004255319148936171,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7083333333333334,0.8958333333333334,0.2547169811320755,0.06382978723404256,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.8805555555555555,0.24528301886792456,0.11063829787234043,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.9611111111111112,0.24528301886792456,0.11063829787234043,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.9905555555555556,0.18867924528301888,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.008333333333333333,0.1320754716981132,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.9894444444444443,0.169811320754717,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.052777777777777785,0.2641509433962264,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.06555555555555556,0.12264150943396228,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.12166666666666665,0.0849056603773585,0.1404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.0,0.01886792452830189,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.1238888888888889,0.14150943396226418,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.0,0.01886792452830189,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.16194444444444445,0.04716981132075472,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.0,0.02830188679245283,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.4983333333333334,0.04716981132075472,0.1021276595744681,1,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.0,0.03773584905660378,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.1413888888888889,0.14150943396226418,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.1522222222222222,0.15094339622641512,0.046808510638297884,0,1,2,0.30454545454545456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.04172668240850059
0.4583333333333333,0.051111111111111114,0.05660377358490566,0.017021276595744685,0,1,2,0.30454545454545456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.04172668240850059
0.5,0.9888888888888888,0.16037735849056606,0.06382978723404256,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.5416666666666666,0.9647222222222224,0.1320754716981132,0.1021276595744681,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.5833333333333334,0.8019444444444445,0.07547169811320756,0.1276595744680851,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.625,0.8552777777777777,0.22641509433962265,0.10638297872340426,1,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.6666666666666666,0.8616666666666666,0.18867924528301888,0.021276595744680854,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7083333333333334,0.9538888888888888,0.2641509433962264,0.029787234042553193,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.9025,0.2547169811320755,0.0851063829787234,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.9466666666666668,0.4433962264150944,0.11063829787234043,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.9761111111111109,0.2735849056603773,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.060555555555555564,0.1320754716981132,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.05,0.3207547169811321,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.0661111111111111,0.2075471698113208,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.10055555555555556,0.19811320754716985,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.5327777777777778,0.3584905660377359,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.5019444444444444,0.2924528301886793,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.4666666666666667,0.3490566037735849,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.4583333333333333,0.33018867924528306,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.4380555555555555,0.33018867924528306,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.25,0.4408333333333333,0.3207547169811321,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.2916666666666667,0.4380555555555555,0.2924528301886793,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.3333333333333333,0.4541666666666666,0.1320754716981132,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.375,0.4772222222222223,0.19811320754716985,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4166666666666667,0.5216666666666667,0.18867924528301888,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.4583333333333333,0.6197222222222222,0.19811320754716985,0.0851063829787234,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5,0.6044444444444445,0.2075471698113208,0.03829787234042553,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5416666666666666,0.6597222222222222,0.22641509433962265,0.03404255319148936,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.5833333333333334,0.7552777777777777,0.15094339622641512,0.03829787234042553,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.625,0.6861111111111111,0.169811320754717,0.042553191489361715,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.6666666666666666,0.6938888888888889,0.18867924528301888,0.05531914893617021,0,1,1,0.2896103896103896,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03968038455051442
0.7083333333333334,0.8033333333333333,0.19811320754716985,0.08085106382978724,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.75,0.8347222222222223,0.24528301886792456,0.06382978723404256,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.7916666666666666,0.8452777777777778,0.2169811320754717,0.059574468085106386,0,1,3,0.2616883116883117,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.137012987012987,0.03585469725080114
0.8333333333333334,0.9180555555555556,0.17924528301886794,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.875,0.9988888888888888,0.2924528301886793,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9166666666666666,0.995,0.19811320754716985,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.9583333333333334,0.06388888888888887,0.16037735849056606,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
1.0,0.1880555555555556,0.16037735849056606,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.04166666666666666,0.1322222222222222,0.0849056603773585,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.08333333333333333,0.4886111111111111,0.04716981132075472,0.00851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.125,0.5066666666666667,0.1320754716981132,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.16666666666666666,0.8180555555555555,0.04716981132075472,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
0.20833333333333331,0.8902777777777777,0.04716981132075472,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3310087173100872,0.0,0.0
