hour,wind_dir,current_dir,wind_speed,current_speed,tide_height,dif_tide_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.8333333333333334,0.7486111111111111,0.56125,0.22641509433962265,0.3027351066929149,0.6241063451742628,0.09787234042553193,0.30493273542600896,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.875,0.7461111111111112,0.5661111111111111,0.09433962264150944,0.4607718245169338,0.7473190348525468,0.05106382978723405,0.18011958146487295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9166666666666666,0.39416666666666667,0.553125,0.18867924528301888,0.4633945296791222,0.80328418230563,0.017021276595744685,0.04783258594917787,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9583333333333334,0.4463888888888888,0.5163888888888889,0.19811320754716985,0.4227051329136209,0.76083556769437,0.05106382978723405,0.2047832585949178,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
1.0,0.5005555555555555,0.4549305555555556,0.11320754716981132,0.2461596102394541,0.6343833780160857,0.1021276595744681,0.3781763826606876,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.04166666666666666,0.4702777777777778,0.2242929293055556,0.2735849056603773,0.2383800537637276,0.4401946995978552,0.1276595744680851,0.6614349775784754,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.08333333333333333,0.4769444444444444,0.09516203702777776,0.19811320754716985,0.4581491193547453,0.23637176052278824,0.1021276595744681,0.2862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.125,0.43916666666666665,0.07094907408333334,0.22641509433962265,0.5914574745035975,0.07942359249329757,0.05531914893617021,0.1883408071748879,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.16666666666666666,0.4802777777777778,0.055370370361111115,0.12264150943396228,0.5822405393246719,0.03485254691689008,0.017021276595744685,0.05754857997010464,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.20833333333333331,0.4469444444444445,0.03585648147222222,0.19811320754716985,0.4751592355279397,0.07685433424932978,0.059574468085106386,0.16068759342301944,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.25,0.3905555555555555,0.1884490740833333,0.24528301886792456,0.3100037466007932,0.2090035745978552,0.09361702127659577,0.30493273542600896,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.2916666666666667,0.295,0.5465509258333333,0.16037735849056606,0.10805545145024023,0.3669571045576408,0.09787234042553193,0.4678624813153962,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.3333333333333333,0.33194444444444443,0.6284259258333333,0.14150943396226418,0.14814537272697584,0.5206657729892761,0.09361702127659577,0.2615844544095665,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.375,0.3783333333333333,0.5656944444444445,0.17924528301886794,0.3418508803790874,0.6549374443699731,0.05106382978723405,0.16442451420029894,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4166666666666667,0.3572222222222222,0.5488194444444444,0.17924528301886794,0.44953165966458536,0.7158176943699731,0.025531914893617023,0.10089686098654707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4583333333333333,0.4908333333333333,0.5623379630555555,0.2358490566037736,0.4884975644560861,0.7058757821715818,0.03829787234042553,0.06427503736920777,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5,0.5183333333333333,0.5338194444444445,0.17924528301886794,0.4260771823693254,0.6005361930294905,0.08085106382978724,0.20254110612855009,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5416666666666666,0.5847222222222223,0.3833838383333333,0.3962264150943397,0.2190878435035508,0.4444816800938337,0.10638297872340426,0.4200298953662183,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5833333333333334,0.6074999999999999,0.17414351852777776,0.5188679245283019,0.2869988758996271,0.2692135835790884,0.09361702127659577,0.3385650224215247,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.625,0.6344444444444445,0.09992424241666667,0.4150943396226416,0.4365339417217237,0.10958445040214476,0.07659574468085106,0.22571001494768314,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.6666666666666666,0.6569444444444444,0.07835648147222221,0.5660377358490567,0.4637692017809195,0.04211349416890081,0.017021276595744685,0.03736920777279522,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.7083333333333334,0.6533333333333333,0.12300925925,0.30188679245283023,0.3826901460392605,0.07841823056300268,0.05106382978723405,0.2309417040358745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.75,0.5569444444444445,0.17819444444444446,0.14150943396226418,0.15339078305135265,0.19526362821715815,0.09361702127659577,0.3236173393124066,1,1,3,0.32592592592592595,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.22962962962962963,0.07484224965706447
0.7916666666666666,0.4697222222222222,0.6505324075,0.14150943396226418,0.056350693129437475,0.3663985701742627,0.09787234042553193,0.3251121076233184,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.8333333333333334,0.495,0.6245601852777778,0.17924528301886794,0.21970775568020834,0.53485254691689,0.08936170212765958,0.3968609865470853,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.875,0.5111111111111111,0.5713657408333332,0.24528301886792456,0.42720119885456026,0.6916890080428953,0.08936170212765958,0.2473841554559044,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9166666666666666,0.4772222222222223,0.5709490741666666,0.17924528301886794,0.4645934805667322,0.79568811461126,0.025531914893617023,0.08370702541106129,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9583333333333334,0.5691666666666667,0.5471990741666667,0.37735849056603776,0.5046084674410926,0.8180294906166219,0.025531914893617023,0.10911808669656203,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
1.0,0.5483333333333333,0.4941435186111111,0.3113207547169811,0.3333832894936778,0.7349195710455763,0.06382978723404256,0.19581464872944696,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.04166666666666666,0.4833333333333333,0.38456018527777774,0.2075471698113208,0.1946047208133231,0.5828865060321715,0.11914893617021274,0.585949177877429,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.08333333333333333,0.4811111111111111,0.15625,0.24528301886792456,0.36268265260208027,0.3667336908176944,0.11914893617021274,0.530642750373692,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.125,0.4730555555555556,0.09293981480555556,0.30188679245283023,0.5979018357155845,0.17448614832439674,0.09787234042553193,0.2563527653213752,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.16666666666666666,0.4311111111111111,0.06523148147222223,0.3679245283018868,0.642113150831462,0.06501340482573725,0.03404255319148936,0.10986547085201794,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.20833333333333331,0.4441666666666667,0.07625,0.33018867924528306,0.54604720850011,0.04892761394101877,0.017021276595744685,0.07399103139013452,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.25,0.4338888888888889,0.06365740741666667,0.16037735849056606,0.37474709615032,0.13058534403485256,0.06382978723404256,0.3512705530642751,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.2916666666666667,0.4061111111111111,0.11240740741666667,0.1037735849056604,0.179243162211754,0.27591599644772113,0.09787234042553193,0.2458893871449925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.3333333333333333,0.4627777777777778,0.5023148147222223,0.19811320754716985,0.08520044955382466,0.4355451295576407,0.0851063829787234,0.4499252615844545,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.375,0.4797222222222222,0.5803935186111111,0.3490566037735849,0.2428624952760461,0.5850089363270776,0.07659574468085106,0.2466367713004485,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4166666666666667,0.4805555555555556,0.5753935186111111,0.3113207547169811,0.38935931045837296,0.6866621983914208,0.046808510638297884,0.1061285500747384,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4583333333333333,0.5219444444444444,0.541031746111111,0.28301886792452835,0.4645613657971653,0.7327971400804287,0.017021276595744685,0.08445440956651719,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5416666666666666,0.5152777777777777,0.5230092591666667,0.3584905660377359,0.4017234917959561,0.5626675603217157,0.0851063829787234,0.27354260089686105,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5833333333333334,0.5186111111111111,0.22013888888888888,0.339622641509434,0.25934807036285,0.3916443252680965,0.09787234042553193,0.29521674140508225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.625,0.525,0.14093434344444444,0.33018867924528306,0.3491467692341286,0.22508936548257366,0.08936170212765958,0.5994020926756353,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.6666666666666666,0.5513888888888889,0.0875,0.3962264150943397,0.4668415135372019,0.09361036642091153,0.05106382978723405,0.1696562032884903,0,1,3,0.32592592592592595,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.22962962962962963,0.07484224965706447
0.7083333333333334,0.4994444444444445,0.09745370369444444,0.3584905660377359,0.468040464424812,0.06680071494638071,0.004255319148936171,0.021674140508221227,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.75,0.5244444444444445,0.13636574075000002,0.24528301886792456,0.2472836267246889,0.1272341376005362,0.0723404255319149,0.17189835575485798,0,1,3,0.32592592592592595,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.22962962962962963,0.07484224965706447
0.7916666666666666,0.5025000000000001,0.3265833333333333,0.3207547169811321,0.05909329335341047,0.26843163538873993,0.09361702127659577,0.4514200298953662,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.8333333333333334,0.4813888888888889,0.6087037036111111,0.2547169811320755,0.18194080177631766,0.4338695263404825,0.09787234042553193,0.5044843049327354,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.875,0.5336111111111111,0.5894212963888888,0.2924528301886793,0.3028100410952901,0.592828418230563,0.0851063829787234,0.336322869955157,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9166666666666666,0.5038888888888889,0.574768518611111,0.2547169811320755,0.4463844135059278,0.7219615730563003,0.06808510638297872,0.2197309417040359,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9583333333333334,0.4958333333333334,0.5515509258333334,0.339622641509434,0.4511802171462893,0.7838471849865951,0.01276595744680851,0.06726457399103139,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
1.0,0.4977777777777778,0.5449537036111112,0.3490566037735849,0.4435369050466924,0.7739052727882036,0.029787234042553193,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.04166666666666666,0.4861111111111111,0.4868055555555556,0.3490566037735849,0.31532409132754513,0.6765371601876674,0.08936170212765958,0.4110612855007474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.08333333333333333,0.495,0.2838425925,0.3490566037735849,0.22480329701999208,0.5041331546246648,0.11063829787234043,0.6980568011958146,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.125,0.4963888888888889,0.1309953703611111,0.4056603773584906,0.4135631321370704,0.3070822162868633,0.10638297872340426,0.34828101644245146,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.16666666666666666,0.4941666666666667,0.08273148147222223,0.2924528301886793,0.6063694266009941,0.13728775690348527,0.07659574468085106,0.5142002989536621,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.20833333333333331,0.4938888888888889,0.055,0.3867924528301887,0.6089921316732612,0.05853440569705092,0.021276595744680854,0.048579970104633774,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.25,0.4827777777777778,0.08085648147222223,0.4150943396226416,0.4271262643622637,0.08445040214477212,0.03829787234042553,0.10687593423019433,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.2916666666666667,0.5013888888888889,0.058263888888888886,0.4056603773584906,0.2959160733791306,0.17705540663538874,0.06808510638297872,0.38266068759342303,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.3333333333333333,0.4705555555555556,0.2023611111111111,0.4150943396226416,0.09868864737664276,0.3199285075737265,0.0851063829787234,0.3490284005979073,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.375,0.5008333333333334,0.6000462963888888,0.4056603773584906,0.12184338697248052,0.46257819483914203,0.0723404255319149,0.2690582959641256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4166666666666667,0.5091666666666667,0.5756018519444445,0.4150943396226416,0.2723866615915741,0.5749553170241286,0.05531914893617021,0.3213751868460389,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4583333333333333,0.5158333333333333,0.5723379630555555,0.4150943396226416,0.3925814911093271,0.6634271668900803,0.03829787234042553,0.1360239162929746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5,0.5180555555555556,0.5459027777777778,0.4433962264150944,0.4328212812807344,0.6853217158176943,0.025531914893617023,0.08221225710014947,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5416666666666666,0.525,0.528125,0.4056603773584906,0.38928437605599775,0.6295799819034851,0.05531914893617021,0.21449925261584454,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5833333333333334,0.5283333333333333,0.4762121211111111,0.37735849056603776,0.21344732447940595,0.5086014298257372,0.09361702127659577,0.25710014947683113,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.625,0.5336111111111111,0.22133838383333326,0.3679245283018868,0.2625770631831538,0.34148793565683644,0.09787234042553193,0.35276532137518685,1,1,3,0.32592592592592595,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.22962962962962963,0.07484224965706447
0.6666666666666666,0.5433333333333333,0.12472222222222222,0.3867924528301887,0.4217309852331365,0.1831992850536193,0.07659574468085106,0.2384155455904335,0,1,3,0.32592592592592595,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.22962962962962963,0.07484224965706447
0.7083333333333334,0.5388888888888889,0.0901388888888889,0.2924528301886793,0.5110378417366359,0.09092940127345844,0.029787234042553193,0.07249626307922273,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.75,0.5161111111111112,0.09456018519444444,0.24528301886792456,0.44945672526221,0.0802853313002681,0.017021276595744685,0.09641255605381166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.7916666666666666,0.5002777777777777,0.12043981480555555,0.18867924528301888,0.2319970025254951,0.1685656836461126,0.08085106382978724,0.4843049327354261,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.8333333333333334,0.5319444444444444,0.3610101011111112,0.22641509433962265,0.060008855873927625,0.30328418230563003,0.0851063829787234,0.24215246636771304,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.875,0.5102777777777777,0.6293981480555556,0.17924528301886794,0.1940052453245574,0.4559874888069704,0.09361702127659577,0.2742899850523169,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9166666666666666,0.54,0.5816203702777778,0.169811320754717,0.3162982389181082,0.5940571936997318,0.06382978723404256,0.37294469357249627,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9583333333333334,0.4808333333333333,0.5629629630555555,0.15094339622641512,0.4283252153397951,0.6924709564343163,0.046808510638297884,0.15844544095665172,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
1.0,0.465,0.5445833333333334,0.169811320754717,0.4437617083437394,0.7364834671581768,0.00851063829787234,0.05530642750373692,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.04166666666666666,0.5205555555555555,0.536875,0.15094339622641512,0.41386286983649256,0.7048850703753349,0.029787234042553193,0.14499252615844546,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.08333333333333333,0.5163888888888889,0.4362731480555556,0.24528301886792456,0.27043836632052665,0.5835567473190347,0.08936170212765958,0.3863976083707026,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.125,0.48,0.2691203703611111,0.2358490566037736,0.2265267889939926,0.4202412868632708,0.10638297872340426,0.5941704035874439,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.16666666666666666,0.4991666666666666,0.12396464647222225,0.2641509433962264,0.4576245783582762,0.24184539765415544,0.09361702127659577,0.3886397608370703,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.20833333333333331,0.4847222222222222,0.07425925925,0.30188679245283023,0.5580367177358958,0.11271224309651473,0.059574468085106386,0.31988041853512705,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.25,0.4797222222222222,0.06069444444444445,0.2547169811320755,0.5433495689355464,0.06456657727882037,0.004255319148936171,0.017189835575485802,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.2916666666666667,0.4605555555555556,0.07011574075,0.24528301886792456,0.3726489320745221,0.09517426273458444,0.03829787234042553,0.10089686098654707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.3333333333333333,0.4797222222222222,0.062129629638888885,0.2735849056603773,0.25919820146817824,0.18867292225201074,0.06808510638297872,0.336322869955157,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.375,0.4913888888888889,0.3028009258333333,0.33018867924528306,0.101011614839409,0.3288650581099195,0.0723404255319149,0.42227204783258604,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4166666666666667,0.5366666666666666,0.5963888888888889,0.2924528301886793,0.15339078305135265,0.4651474530831098,0.0723404255319149,0.3325859491778774,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4583333333333333,0.5258333333333334,0.5669907408333333,0.2075471698113208,0.3066316971450886,0.5809874886058981,0.059574468085106386,0.16442451420029894,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5,0.5449999999999999,0.551875,0.28301886792452835,0.4221805918272303,0.6588471849865951,0.025531914893617023,0.10986547085201794,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5416666666666666,0.5675,0.5577083333333334,0.339622641509434,0.4351442486535793,0.6668900804289544,0.021276595744680854,0.07399103139013452,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5833333333333334,0.5680555555555555,0.5328935186111111,0.3207547169811321,0.3907081302406548,0.5968498659517425,0.06808510638297872,0.19431988041853515,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.625,0.5836111111111111,0.4116666666666666,0.4056603773584906,0.2333458223077769,0.4578865058310991,0.0851063829787234,0.3512705530642751,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.6666666666666666,0.5697222222222222,0.17300925925000002,0.3113207547169811,0.28160359677049984,0.2960232350536193,0.0851063829787234,0.4835575485799701,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.7083333333333334,0.5722222222222222,0.11354166666666668,0.3113207547169811,0.4603222179228398,0.16532618411528152,0.046808510638297884,0.21001494768310916,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.75,0.5583333333333333,0.08673611111111111,0.2075471698113208,0.4625702508933094,0.10723860589812333,0.017021276595744685,0.10538116591928252,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.7916666666666666,0.5658333333333333,0.0849768518611111,0.16037735849056606,0.3550393405024833,0.1358355674932976,0.042553191489361715,0.13826606875934233,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.8333333333333334,0.5494444444444445,0.12156565655555555,0.17924528301886794,0.1850812356757041,0.2345844504021448,0.059574468085106386,0.3744394618834081,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.875,0.5297222222222222,0.4337878788888889,0.11320754716981132,0.07014544090195671,0.3612600536193029,0.07659574468085106,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9166666666666666,0.4927777777777778,0.6164351852777777,0.12264150943396228,0.2205320343760997,0.4937444146782841,0.0723404255319149,0.29970104633781763,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.9583333333333334,0.4555555555555556,0.5727777777777777,0.1320754716981132,0.32034469826495365,0.5930518317694369,0.046808510638297884,0.2212257100149477,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
1.0,0.4891666666666666,0.5715046297222222,0.15094339622641512,0.4248782313917941,0.6538203753351205,0.021276595744680854,0.10762331838565024,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.04166666666666666,0.4408333333333333,0.5469675925,0.2641509433962264,0.3958036716703599,0.6729112647453083,0.017021276595744685,0.04708520179372197,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.08333333333333333,0.4408333333333333,0.5292129630555555,0.2924528301886793,0.3097789433037461,0.6287980341823056,0.03829787234042553,0.2301943198804185,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.125,0.43527777777777776,0.4114120369444445,0.33018867924528306,0.21663544392392603,0.531166219839142,0.08085106382978724,0.3901345291479821,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.16666666666666666,0.4436111111111111,0.2363333333333333,0.30188679245283023,0.22562757580580475,0.3867292225201072,0.0851063829787234,0.3565022421524664,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.20833333333333331,0.4516666666666666,0.09565972222222223,0.2735849056603773,0.4541401272540482,0.2413985701742627,0.07659574468085106,0.37070254110612855,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.25,0.4716666666666667,0.07319444444444445,0.339622641509434,0.4968902209391205,0.1306970509383378,0.05106382978723405,0.1502242152466368,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.2916666666666667,0.4666666666666667,0.05722222222222222,0.4056603773584906,0.4864743347826633,0.10221179624664878,0.021276595744680854,0.0343796711509716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.3333333333333333,0.4761111111111112,0.06506944444444444,0.4150943396226416,0.3497189957757313,0.1430965147453083,0.042553191489361715,0.3004484304932736,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.375,0.4991666666666666,0.11377314813888888,0.4150943396226416,0.15668789801476066,0.2424039321045576,0.06808510638297872,0.4715994020926757,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4166666666666667,0.5136111111111111,0.4266898147222222,0.37735849056603776,0.05410266015896779,0.3616690144101876,0.0723404255319149,0.4103139013452915,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.4583333333333333,0.5269444444444444,0.5863888888888888,0.4056603773584906,0.1841139002544908,0.4727435209785522,0.05531914893617021,0.1860986547085202,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
0.5,0.5475,0.5596064813888889,0.4150943396226416,0.2678156612482596,0.5726094725201072,0.05106382978723405,0.17862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.024791418355184745,0.0,0.0
