hour,wind_dir,current_dir,wave_height,water_temp,dif_tide_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.75,0.5130555555555555,0.12256944444444445,0.2733137828207188,0.5970278432077281,0.05106382978723405,0.14050822122571002,0,1,2,0.4915254237288136,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.2627118644067796,0.12912956047112897
0.7916666666666666,0.5591666666666667,0.10030092591666667,0.28387096757392866,0.5994033592661769,0.01276595744680851,0.01569506726457399,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.8333333333333334,0.5116666666666666,0.10659722222222222,0.28035190598952536,0.5722230410495649,0.03829787234042553,0.09940209267563528,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.875,0.5511111111111111,0.09284722222222222,0.30205278622922066,0.5454846787847629,0.05531914893617021,0.17189835575485798,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9166666666666666,0.5066666666666667,0.6934953702777779,0.2756598243461959,0.5477497055237921,0.046808510638297884,0.2017937219730942,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9583333333333334,0.4977777777777778,0.6375694444444444,0.2486803517298957,0.5639363586664516,0.059574468085106386,0.2675635276532138,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
1.0,0.5483333333333333,0.5632870369444445,0.24516129014549234,0.5797362995226096,0.046808510638297884,0.09790732436472346,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.04166666666666666,0.5191666666666667,0.5616203702777778,0.2627565980675089,0.5795153215467048,0.021276595744680854,0.1517189835575486,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.08333333333333333,0.4705555555555556,0.5638888888888889,0.25395894410650066,0.5644335596094385,0.00851063829787234,0.05306427503736921,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.125,0.5261111111111111,0.4954629630555555,0.27741935513839755,0.5577489687117707,0.03829787234042553,0.2272047832585949,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.16666666666666666,0.5194444444444445,0.32375,0.3718475071840112,0.5585223926218394,0.06808510638297872,0.4304932735426009,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.20833333333333331,0.52,0.17578703702777776,0.4205278593361943,0.5496832649674968,0.06382978723404256,0.27354260089686105,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.25,0.5227777777777778,0.11303240741666665,0.465689149903974,0.5460371247189268,0.06382978723404256,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.2916666666666667,0.5330555555555556,0.08733796297222222,0.4633431083784969,0.543661608660478,0.025531914893617023,0.1517189835575486,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.3333333333333333,0.5177777777777778,0.09097222222222222,0.4832844578259905,0.5473077489090479,0.01276595744680851,0.029147982062780273,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.375,0.5219444444444444,0.13944444444444445,0.4944281526086636,0.5586328819412592,0.03404255319148936,0.2182361733931241,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4166666666666667,0.5233333333333333,0.19622685186111116,0.452199413595824,0.5565888331781348,0.042553191489361715,0.19805680119581467,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4583333333333333,0.5211111111111111,0.57875,0.4181818185145295,0.5539370948155384,0.06808510638297872,0.16292974588938716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5,0.5091666666666667,0.5488425925,0.3454545453009864,0.5491308190333328,0.05106382978723405,0.16666666666666669,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5416666666666666,0.5394444444444444,0.5492592591666666,0.3841642227294227,0.555318208988014,0.042553191489361715,0.21150971599402094,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5833333333333334,0.5325,0.5656944444444445,0.4299120233266656,0.5685216558098181,0.017021276595744685,0.14050822122571002,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.625,0.5527777777777778,0.5142592591666667,0.5348973608293015,0.5503461995581458,0.017021276595744685,0.027653213751868463,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.6666666666666666,0.5533333333333333,0.4652314813888889,0.606451613280106,0.5434958750128156,0.05106382978723405,0.3430493273542601,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7083333333333334,0.5566666666666666,0.2746527777777778,0.5835777129814846,0.5534298497505687,0.046808510638297884,0.13004484304932734,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.75,0.5455555555555556,0.1637731481388889,0.5964809385563592,0.5572517677687838,0.0851063829787234,0.4349775784753364,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7916666666666666,0.6447222222222222,0.11150462963888888,0.5853372437736862,0.5576937243835279,0.03404255319148936,0.14499252615844546,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.8333333333333334,0.6005555555555555,0.10210648147222222,0.4856304986476553,0.5669748086526152,0.01276595744680851,0.027653213751868463,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.875,0.5488888888888889,0.13180555555555554,0.5548387095729828,0.583437684099422,0.029787234042553193,0.17713004484304934,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9166666666666666,0.5266666666666666,0.11331018519444445,0.5565982403651843,0.5796810551943672,0.046808510638297884,0.19207772795216746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9583333333333334,0.5,0.3167361111111111,0.5055718473913365,0.5786866533083934,0.05106382978723405,0.12406576980568013,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
1.0,0.5136111111111111,0.5890046297222221,0.4234604108911345,0.5764768708976067,0.029787234042553193,0.10089686098654707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.04166666666666666,0.5063888888888889,0.5824074075,0.4011730206219761,0.5744880671256596,0.05106382978723405,0.17638266068759345,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.08333333333333333,0.4927777777777778,0.5401388888888888,0.3859237535216244,0.5695713026869689,0.01276595744680851,0.027653213751868463,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.125,0.4961111111111111,0.5653703702777778,0.4052785922358425,0.569460813367549,0.017021276595744685,0.045590433482810166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.16666666666666666,0.5441666666666667,0.466481481388889,0.4668621699629002,0.5644335596094385,0.042553191489361715,0.20702541106128552,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.20833333333333331,0.5755555555555555,0.27835648138888885,0.5348973608293015,0.5604007070743668,0.05531914893617021,0.21674140508221226,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.25,0.5966666666666667,0.1794675925833333,0.5847507330404107,0.5586881262695018,0.042553191489361715,0.27354260089686105,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.2916666666666667,0.6352777777777777,0.1289583333333333,0.5360703815920401,0.5553734533162564,0.046808510638297884,0.25710014947683113,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.3333333333333333,0.6027777777777777,0.09944444444444443,0.4692082114883773,0.5568098118169742,0.03404255319148936,0.18310911808669655,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.375,0.6333333333333333,0.1104861111111111,0.38240469193722093,0.5624447558374912,0.021276595744680854,0.0695067264573991,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4166666666666667,0.6716666666666667,0.14567129630555556,0.3607038124013381,0.5722782853778074,0.029787234042553193,0.07922272047832586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4583333333333333,0.6166666666666667,0.20333333333333334,0.3143695017746322,0.5724992633537125,0.042553191489361715,0.0687593423019432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5,0.6441666666666667,0.5142824075,0.2621700880380458,0.5810621687039077,0.05106382978723405,0.29745889387145,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5416666666666666,0.5958333333333333,0.5545138888888889,0.2269794721940128,0.5893488510870211,0.046808510638297884,0.15844544095665172,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5833333333333334,0.6219444444444444,0.5584259258333334,0.18768328473611334,0.5808964350562453,0.046808510638297884,0.17787742899850525,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.625,0.6436111111111111,0.5784953702777778,0.17653958924962804,0.5860341781337757,0.025531914893617023,0.13303437967115098,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.6666666666666666,0.6319444444444444,0.5412731480555556,0.16480938443749193,0.5960886863129315,0.017021276595744685,0.08295964125560537,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7083333333333334,0.6105555555555556,0.4797685186111111,0.16891495605135834,0.5915586328348732,0.042553191489361715,0.2847533632286996,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.75,0.6244444444444445,0.3014120369444444,0.1824046923595084,0.5994586035944194,0.059574468085106386,0.2324364723467863,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7916666666666666,0.6330555555555556,0.1679861111111111,0.17536656919070184,0.5853712435431266,0.046808510638297884,0.12855007473841554,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.8333333333333334,0.5941666666666667,0.12416666666666668,0.1771260999829035,0.6090711551588308,0.046808510638297884,0.1061285500747384,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.875,0.5513888888888889,0.14851851852777778,0.16539589446695505,0.6310032409784927,0.017021276595744685,0.041853512705530636,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9166666666666666,0.5461111111111111,0.12752314813888888,0.13958944261339346,0.624429140063179,0.017021276595744685,0.04334828101644245,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9583333333333334,0.4077777777777778,0.16254629630555556,0.14780058654493858,0.6180760164608359,0.029787234042553193,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
1.0,0.33694444444444444,0.8072685186111112,0.13020527862292205,0.6237109604813529,0.03404255319148936,0.2047832585949178,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.04166666666666666,0.4,0.6957175925000001,0.12082111463245072,0.6262522101874641,0.029787234042553193,0.1180866965620329,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.08333333333333333,0.4369444444444445,0.6315740741666667,0.1137829914636441,0.624429140063179,0.021276595744680854,0.09417040358744394,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.125,0.43527777777777776,0.5929629630555555,0.0961876835416276,0.6172473482225245,0.025531914893617023,0.059043348281016435,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.16666666666666666,0.4619444444444445,0.5887037036111111,0.11085043990870393,0.5992376256185146,0.01276595744680851,0.06427503736920777,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.20833333333333331,0.4794444444444445,0.5458564813888889,0.12961876859345894,0.5937131702544827,0.021276595744680854,0.10986547085201794,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.25,0.4919444444444444,0.4229398147222223,0.1771260999829035,0.5857027108384512,0.042553191489361715,0.21001494768310916,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.2916666666666667,0.4933333333333333,0.21425925925,0.25747800569090395,0.5768635831841085,0.05531914893617021,0.2496263079222721,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.3333333333333333,0.5022222222222222,0.1358564814722222,0.2909090907427353,0.5785761639889737,0.059574468085106386,0.33183856502242154,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.375,0.5072222222222222,0.11935185186111112,0.2785923751973237,0.5868076020438444,0.03829787234042553,0.10911808669656203,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4166666666666667,0.5186111111111111,0.09555555555555556,0.31730205262576,0.5879677375774806,0.025531914893617023,0.13901345291479822,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4583333333333333,0.5330555555555556,0.06206018519444445,0.3284457481122454,0.5846530646242352,0.025531914893617023,0.1188340807174888,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5,0.5202777777777778,0.05101851852777778,0.3384164221321798,0.5884096935292902,0.03829787234042553,0.1846038863976084,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5416666666666666,0.5311111111111111,0.2900231480555556,0.3143695017746322,0.5947075721404562,0.042553191489361715,0.1711509715994021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5833333333333334,0.5155555555555555,0.471643518611111,0.25043988252209737,0.6094578667823979,0.06382978723404256,0.3385650224215247,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.625,0.5102777777777777,0.5399305555555556,0.24750733167096955,0.6097893340777225,0.03829787234042553,0.12855007473841554,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.6666666666666666,0.5197222222222222,0.5603935186111111,0.2545454548397761,0.61133618189786,0.03829787234042553,0.11509715994020925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7083333333333334,0.5291666666666667,0.5439583333333333,0.2228739005801464,0.6237662054725301,0.021276595744680854,0.1046337817638266,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.75,0.5533333333333333,0.4540046297222222,0.20586510268759295,0.6217221567094056,0.029787234042553193,0.17264573991031393,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7916666666666666,0.5422222222222222,0.3178240741666667,0.2046920819248544,0.6140431645886988,0.042553191489361715,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.8333333333333334,0.5741666666666666,0.1880555555555556,0.26041055724584417,0.5945418384927939,0.05531914893617021,0.2541106128550075,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.875,0.5525,0.12780092591666667,0.335483871281052,0.5882992048728048,0.05106382978723405,0.1696562032884903,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9166666666666666,0.6172222222222222,0.0970370370277778,0.3718475071840112,0.5884096935292902,0.029787234042553193,0.09790732436472346,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9583333333333334,0.5625,0.1229861111111111,0.3917888566315048,0.6054250149102609,0.01276595744680851,0.044843049327354265,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
1.0,0.5341666666666667,0.11618055555555555,0.4011730206219761,0.6003977611521505,0.021276595744680854,0.06278026905829596,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.04166666666666666,0.5130555555555555,0.3684722222222223,0.3601173023718751,0.5994033592661769,0.042553191489361715,0.07100149476831091,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.08333333333333333,0.5688888888888889,0.5799768519444444,0.3237536657651035,0.6023313199329203,0.042553191489361715,0.15695067264573992,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.125,0.44722222222222224,0.6031481480555556,0.2721407627617926,0.606750884091559,0.029787234042553193,0.11136023916292974,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.16666666666666666,0.47,0.5555324075,0.2645161288597105,0.6035467004577335,0.042553191489361715,0.06726457399103139,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.20833333333333331,0.5283333333333333,0.5545833333333333,0.2334310853333563,0.5996795815703242,0.017021276595744685,0.06203288490284006,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.25,0.5319444444444444,0.5735416666666666,0.2304985337784161,0.6048725696390316,0.017021276595744685,0.033632286995515695,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.2916666666666667,0.5227777777777778,0.4647453702777778,0.2363636361844841,0.6026075429000024,0.042553191489361715,0.1195814648729447,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.3333333333333333,0.5302777777777778,0.3450462963888889,0.2592375364831056,0.5936026815979973,0.046808510638297884,0.14573991031390135,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.375,0.5161111111111112,0.19710648147222226,0.2392961877394243,0.5980774900848786,0.0723404255319149,0.2406576980568012,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4166666666666667,0.5408333333333333,0.14048611111111112,0.2234604106096095,0.6018341189899337,0.042553191489361715,0.2443946188340808,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4583333333333333,0.5591666666666667,0.11067129630555557,0.20410557189539133,0.601778874661691,0.01276595744680851,0.09267563527653214,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5,0.55,0.09849537036111113,0.1888563047950396,0.6053145255908412,0.00851063829787234,0.022421524663677132,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5416666666666666,0.5669444444444445,0.15636574074999998,0.16480938443749193,0.6345941368988199,0.03829787234042553,0.10911808669656203,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5833333333333334,0.5733333333333334,0.4793518519444444,0.15777126126868532,0.6519961699033578,0.05106382978723405,0.1360239162929746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.625,0.6097222222222223,0.5647222222222222,0.14604105575273693,0.6452010903492051,0.0723404255319149,0.29820627802690586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.6666666666666666,0.6422222222222221,0.5641435186111111,0.13724340179172867,0.6452010903492051,0.06808510638297872,0.22571001494768314,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7083333333333334,0.6308333333333334,0.5668287036111112,0.1284457478307204,0.6562500004143343,0.05531914893617021,0.1532137518684604,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.75,0.6813888888888889,0.5571064813888891,0.11964809386971215,0.6555870658236853,0.021276595744680854,0.044843049327354265,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7916666666666666,0.6652777777777777,0.5191435186111111,0.12316715545411548,0.6259759872203821,0.017021276595744685,0.09865470852017937,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.8333333333333334,0.7369444444444445,0.3988888888888889,0.11143694993816702,0.6208934884710944,0.05106382978723405,0.26606875934230195,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.875,0.8086111111111112,0.1950925925833333,0.12609970700905565,0.6090159108305884,0.08085106382978724,0.3258594917787743,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9166666666666666,0.8797222222222222,0.11421296297222222,0.12727272706798187,0.6252578083014906,0.08085106382978724,0.43572496263079225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.9583333333333334,0.05722222222222222,0.11324074075,0.14193548413887047,0.6170816145748621,0.05106382978723405,0.11434977578475335,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
1.0,0.07138888888888889,0.10405092591666668,0.1425219941683336,0.62216411332415,0.025531914893617023,0.14947683109118087,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.04166666666666666,0.3841666666666667,0.06962962963888887,0.1360703810289901,0.6252025633103133,0.021276595744680854,0.12780269058295965,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.08333333333333333,0.0,0.7722222222222223,0.14369501493107212,0.6374668532373211,0.042553191489361715,0.08370702541106129,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.125,0.35,0.4746527777777778,0.1173020530480474,0.6352018271612265,0.0723404255319149,0.18759342301943202,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.16666666666666666,0.16916666666666666,0.5958101852777777,0.11906158384024905,0.6409472598382284,0.05531914893617021,0.22496263079222725,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.20833333333333331,0.22805555555555554,0.5570370369444445,0.10205278594769564,0.6442066884632314,0.042553191489361715,0.1517189835575486,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.25,0.22972222222222224,0.5597685186111111,0.09149560119448576,0.6401738365910943,0.029787234042553193,0.09790732436472346,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.2916666666666667,0.23916666666666664,0.5682870369444445,0.0961876835416276,0.6256997642533002,0.017021276595744685,0.0523168908819133,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.3333333333333333,0.12222222222222222,0.5200694444444445,0.0991202343927555,0.6271913670822604,0.029787234042553193,0.08669656203288491,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.375,0.0,0.4410879630555555,0.09501466277888906,0.6235452268336905,0.07659574468085106,0.21300448430493274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4166666666666667,0.6608333333333334,0.25261574075,0.1032258067104342,0.6328815560939547,0.059574468085106386,0.20702541106128552,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.4583333333333333,0.6733333333333333,0.14240740741666666,0.09560117280835218,0.6295668831407093,0.0723404255319149,0.4192825112107624,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5,0.6511111111111111,0.10430555555555557,0.11847507310697365,0.6319423985362238,0.025531914893617023,0.07249626307922273,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5416666666666666,0.7127777777777778,0.07581018519444445,0.11847507310697365,0.6273018564016803,0.017021276595744685,0.021674140508221227,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.5833333333333334,0.7119444444444445,0.3656018519444445,0.10615835756156207,0.6703926047938695,0.046808510638297884,0.2414050822122571,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.625,0.7547222222222222,0.11370370369444445,0.10615835756156207,0.7584524160307757,0.06382978723404256,0.19207772795216746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.6666666666666666,0.7899999999999999,0.3187268519444445,0.09794721433382923,0.7495580440481906,0.08085106382978724,0.4245142002989537,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7083333333333334,0.8002777777777779,0.5442824075,0.08914956037282099,0.7434258990846867,0.0851063829787234,0.23916292974588946,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.75,0.8283333333333333,0.5528472222222223,0.09794721433382923,0.7051414264747031,0.05106382978723405,0.17713004484304934,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
0.7916666666666666,0.9313888888888888,0.5539583333333333,0.07565982406467092,0.6714422510080857,0.017021276595744685,0.04334828101644245,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.020738974970202623,0.0,0.0
